Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
MYL6B,Myosin light chain 6B,Chapter I Certain infectious and parasitic diseases,Other viral diseases,43304,148,1.22 [1.06-1.40],0.0047722178824044
MYL6B,Myosin light chain 6B,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",43293,137,1.23 [1.07-1.42],0.0041450854861576
MYL6B,Myosin light chain 6B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,38769,1299,1.13 [1.07-1.19],5.023201430443705e-06
MYL6B,Myosin light chain 6B,Chapter II Neoplasms,Leiomyoma of uterus,23050,863,1.13 [1.06-1.20],0.0001844248405427
MYL6B,Myosin light chain 6B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,41413,321,1.21 [1.10-1.33],6.552090394098216e-05
MYL6B,Myosin light chain 6B,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,41022,906,1.14 [1.07-1.21],3.368704760262538e-05
MYL6B,Myosin light chain 6B,Chapter IX Diseases of the circulatory system,Conduction disorders,36326,200,1.19 [1.05-1.34],0.0068062434599343
MYL6B,Myosin light chain 6B,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,29679,9839,1.04 [1.01-1.07],0.0038883615435588
MYL6B,Myosin light chain 6B,Chapter XI Diseases of the digestive system,Ulcer of oesophagus,33057,362,1.18 [1.07-1.30],0.0005757030906887
MYL6B,Myosin light chain 6B,Chapter XI Diseases of the digestive system,Hernia,38167,2763,1.06 [1.02-1.10],0.0044450441463864
MYL6B,Myosin light chain 6B,Chapter XI Diseases of the digestive system,Diaphragmatic hernia,36872,1468,1.08 [1.02-1.13],0.0063282927663246
MYL6B,Myosin light chain 6B,Chapter XI Diseases of the digestive system,Diseases of the digestive system,41197,520,1.18 [1.09-1.28],3.0239064615834364e-05
MYL6B,Myosin light chain 6B,Chapter XI Diseases of the digestive system,Intestinal malabsorption,40794,117,1.53 [1.36-1.72],9.431410822678958e-13
MYL6B,Myosin light chain 6B,Chapter XI Diseases of the digestive system,Coeliac disease,40775,98,1.54 [1.35-1.75],3.073265608762353e-11
MYL6B,Myosin light chain 6B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,40682,655,1.10 [1.03-1.19],0.0089255323335496
MYL6B,Myosin light chain 6B,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,39554,83,1.37 [1.17-1.61],0.0001350294293394
