Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CEP85,Centrosomal protein of 85 kDa,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,49222,136,0.69 [0.54-0.90],0.0057631758006342
CEP85,Centrosomal protein of 85 kDa,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,28356,861,0.83 [0.75-0.92],0.0005731946580036
CEP85,Centrosomal protein of 85 kDa,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,41741,180,0.68 [0.54-0.85],0.0007618855578951
CEP85,Centrosomal protein of 85 kDa,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,44922,1959,1.11 [1.04-1.18],0.0014207155413576
CEP85,Centrosomal protein of 85 kDa,Chapter X Diseases of the respiratory system,"Asthma, hospital admissions , main diagnosis only",46903,1620,1.11 [1.04-1.19],0.002166360665519
CEP85,Centrosomal protein of 85 kDa,Chapter X Diseases of the respiratory system,Asthma,35884,1620,1.12 [1.05-1.20],0.001327325898686
CEP85,Centrosomal protein of 85 kDa,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",35362,1620,1.12 [1.04-1.20],0.0014613986545349
CEP85,Centrosomal protein of 85 kDa,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",35860,1596,1.11 [1.04-1.20],0.0023347703778096
CEP85,Centrosomal protein of 85 kDa,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,45296,2372,1.08 [1.02-1.15],0.0058819646288228
CEP85,Centrosomal protein of 85 kDa,Chapter XIV Diseases of the genitourinary system,Disorders of breast,26800,473,0.84 [0.73-0.96],0.0093782554743943
CEP85,Centrosomal protein of 85 kDa,"Chapter XV Pregnancy, childbirth and the puerperium",Delivery,27137,332,0.77 [0.65-0.92],0.0034930284236145
CEP85,Centrosomal protein of 85 kDa,"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,27056,251,0.75 [0.62-0.92],0.0057975775279774
