Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
COPB2,Coatomer subunit beta',Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,37450,111,0.55 [0.35-0.86],0.0087222580175759
COPB2,Coatomer subunit beta',Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,37853,514,0.69 [0.56-0.85],0.0005403037635906
