Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,45734,1584,0.73 [0.61-0.88],0.0009046242682065
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,48883,392,0.55 [0.38-0.79],0.0014095500751415
B4GAT1,"Beta-1,4-glucuronyltransferase 1","Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,46841,270,2.03 [1.32-3.13],0.0013413007201629
B4GAT1,"Beta-1,4-glucuronyltransferase 1","Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,46814,243,2.01 [1.27-3.17],0.0027684679869602
B4GAT1,"Beta-1,4-glucuronyltransferase 1","Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,41218,2009,1.36 [1.15-1.62],0.0004571028338439
B4GAT1,"Beta-1,4-glucuronyltransferase 1","Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,41063,1854,1.40 [1.17-1.68],0.0002038819145377
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter VI Diseases of the nervous system,Neurological diseases,44015,2948,0.82 [0.72-0.94],0.0055466600868661
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,48802,963,0.64 [0.50-0.81],0.0001727047204164
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter VI Diseases of the nervous system,Epilepsy,48141,302,0.28 [0.19-0.43],1.5035037974801035e-09
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter VI Diseases of the nervous system,Hemiplegia,50838,113,0.36 [0.18-0.70],0.002732696117079
B4GAT1,"Beta-1,4-glucuronyltransferase 1","Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,50823,104,3.67 [1.91-7.07],9.811441330751833e-05
B4GAT1,"Beta-1,4-glucuronyltransferase 1","Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diabetic maculopathy,4400,104,4.06 [1.99-8.26],0.0001118777826376
B4GAT1,"Beta-1,4-glucuronyltransferase 1","Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",46527,104,3.69 [1.92-7.10],9.20802609320204e-05
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter IX Diseases of the circulatory system,Death due to cardiac causes,36427,6561,0.84 [0.75-0.94],0.0018311604298564
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,50209,136,0.30 [0.16-0.56],0.0001326936135886
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,29024,875,0.51 [0.39-0.66],5.746688393627851e-07
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,42729,186,0.46 [0.27-0.79],0.0049021944305037
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter IX Diseases of the circulatory system,"Stroke, including SAH",49675,312,0.57 [0.38-0.86],0.0075224684100825
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,49116,159,0.41 [0.23-0.72],0.0019918523116934
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,49217,260,0.52 [0.33-0.81],0.0038808550892795
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter IX Diseases of the circulatory system,Varicose veins,49190,949,0.73 [0.57-0.93],0.0094563226758955
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter X Diseases of the respiratory system,Diseases of the respiratory system,41042,4117,0.69 [0.61-0.78],3.265658810865042e-09
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,49599,501,0.55 [0.40-0.76],0.0002844389322006
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,49588,490,0.53 [0.38-0.74],0.0001557479678547
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter X Diseases of the respiratory system,Nasal polyp,48903,248,0.51 [0.32-0.81],0.0040723095387033
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,45988,2021,0.66 [0.56-0.79],1.591805259083832e-06
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter X Diseases of the respiratory system,Early onset COPD,49103,356,0.43 [0.29-0.64],2.5357998469148488e-05
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter X Diseases of the respiratory system,"COPD, hospital admissions 1, only main diagnosis",49156,409,0.43 [0.30-0.62],5.108536695799515e-06
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter X Diseases of the respiratory system,"Other chronic obstructive pulmonary disease, including avohilmo",49156,409,0.43 [0.30-0.62],5.108536695799515e-06
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter X Diseases of the respiratory system,"Asthma, hospital admissions , main diagnosis only",48021,1664,0.70 [0.58-0.83],9.217805473835886e-05
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter X Diseases of the respiratory system,Asthma,36727,1664,0.63 [0.53-0.76],1.2871762274658997e-06
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",36183,1664,0.63 [0.52-0.76],1.16016657191868e-06
B4GAT1,"Beta-1,4-glucuronyltransferase 1",Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",36702,1639,0.63 [0.52-0.76],1.2592136442186818e-06
