Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter X Diseases of the respiratory system,J10_VOCALLARYNX,MMP10,Stromelysin-2,Wald ratio,1,1.12 [0.89-1.42],0.325126124080107,trans
