Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ROTATORCUFF,CRTAC1,Cartilage acidic protein 1,Wald ratio,1,1.1 [0.89-1.37],0.376371731543408,trans
