Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,A1BG,Alpha-1B-glycoprotein,23625,116,1.02 [0.38-2.76],0.9702805779705878
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,AAMDC,Mth938 domain-containing protein,22968,114,0.98 [0.70-1.37],0.8971135199753594
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,AARSD1,Alanyl-tRNA editing protein Aarsd1,26897,140,1.05 [0.81-1.37],0.7250611445676058
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ABCA2,ATP-binding cassette sub-family A member 2,22821,115,0.85 [0.52-1.39],0.511072554593151
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ABHD14B,Protein ABHD14B,26738,138,1.01 [0.78-1.30],0.9680695965469136
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ABL1,Tyrosine-protein kinase ABL1,26897,140,0.97 [0.78-1.21],0.7847269297306038
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ABO,Histo-blood group ABO system transferase,23590,113,0.91 [0.81-1.04],0.1677447880225803
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ABRAXAS2,BRISC complex subunit Abraxas 2,22821,115,1.00 [0.76-1.32],0.9937464237004344
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26379,135,1.00 [0.82-1.22],0.9741770041705228
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23132,113,1.03 [0.80-1.31],0.8360118766654517
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",23578,117,0.98 [0.80-1.21],0.8635464434715473
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ACAN,Aggrecan core protein,26784,136,1.10 [0.63-1.92],0.7281743584891609
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ACE,Angiotensin-converting enzyme,23590,113,0.61 [0.30-1.22],0.1627678264846517
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ACE2,Angiotensin-converting enzyme 2,26523,135,0.79 [0.54-1.17],0.2441484525782759
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ACHE,Acetylcholinesterase,23076,112,0.78 [0.43-1.43],0.4230800248896476
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ACOT13,Acyl-coenzyme A thioesterase 13,23455,116,1.09 [0.93-1.28],0.2673920619165945
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,27022,138,1.16 [0.85-1.58],0.3411632822127377
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ACP1,Low molecular weight phosphotyrosine protein phosphatase,22910,112,0.90 [0.59-1.37],0.6148273647911779
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ACP5,Tartrate-resistant acid phosphatase type 5,27137,138,0.50 [0.31-0.79],0.0029392922292217
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ACP6,Lysophosphatidic acid phosphatase type 6,27192,139,1.03 [0.82-1.30],0.7966578408761267
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ACRBP,Acrosin-binding protein,23441,115,0.89 [0.54-1.47],0.6519822392863316
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ACRV1,Acrosomal protein SP-10,22910,112,1.05 [0.62-1.78],0.8638282243536735
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ACSL1,Long-chain-fatty-acid--CoA ligase 1,22821,115,0.98 [0.60-1.58],0.9209632591749778
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ACTA2,"Actin, aortic smooth muscle",26523,135,0.85 [0.58-1.25],0.4177508103450343
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ACTN2,Alpha-actinin-2,22821,115,1.13 [0.86-1.48],0.391550494992617
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ACTN4,Alpha-actinin-4,26478,137,0.78 [0.45-1.35],0.3708131000676472
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ACVRL1,Serine/threonine-protein kinase receptor R3,26785,137,1.14 [0.58-2.22],0.704299302369037
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ACY1,Aminoacylase-1,27022,138,0.80 [0.62-1.05],0.1094454055011775
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,22821,115,0.94 [0.68-1.29],0.7065184376573258
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ACYP1,Acylphosphatase-1,22981,112,0.99 [0.75-1.31],0.9312241334796224
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ADA,Adenosine deaminase,27299,140,0.80 [0.53-1.23],0.3097377177879092
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ADA2,Adenosine deaminase 2,26850,135,1.25 [0.86-1.83],0.2420932515325533
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,22910,112,1.04 [0.68-1.61],0.8505152309202318
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,26523,135,0.93 [0.55-1.55],0.7687928760782546
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,26825,138,0.93 [0.59-1.45],0.7422213097587632
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,27299,140,0.88 [0.57-1.36],0.5579394316914679
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,27202,139,0.69 [0.40-1.20],0.1909333147242514
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,23455,116,1.61 [0.88-2.94],0.1193548830826218
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,22910,112,0.38 [0.20-0.73],0.0037328304371461
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,27347,140,0.61 [0.32-1.17],0.1353247295331939
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,26897,140,0.62 [0.49-0.77],1.8042409034504205e-05
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,26523,135,0.57 [0.32-1.03],0.0609012701984709
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,22910,112,0.56 [0.32-0.96],0.035399210713185
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,27110,139,0.70 [0.51-0.98],0.0363695469742836
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ADAMTSL2,ADAMTS-like protein 2,23575,114,0.81 [0.43-1.52],0.5041916974903762
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ADAMTSL4,ADAMTS-like protein 4,22968,114,1.36 [0.63-2.92],0.430670049330631
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ADAMTSL5,ADAMTS-like protein 5,23578,117,1.18 [0.75-1.84],0.4763948372509954
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,26379,135,0.79 [0.47-1.33],0.3740355977612857
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ADD1,Alpha-adducin,23076,112,0.94 [0.72-1.23],0.6469723926607527
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ADGRB3,Adhesion G protein-coupled receptor B3,26785,137,0.81 [0.51-1.29],0.3717088108062382
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ADGRD1,Adhesion G-protein coupled receptor D1,23076,112,0.59 [0.35-0.99],0.0460415872317024
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ADGRE1,Adhesion G protein-coupled receptor E1,23455,116,1.16 [0.84-1.60],0.3575591780795636
"Chapter XV Pregnancy, childbirth and the puerperium",False labour,ADGRE2,Adhesion G protein-coupled receptor E2,27156,139,0.96 [0.56-1.66],0.8809448841869008
