Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,A1BG,Alpha-1B-glycoprotein,44750,171,0.95 [0.41-2.19],0.9075110159535686
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,AAMDC,Mth938 domain-containing protein,43498,168,0.94 [0.71-1.24],0.6483780435084441
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,AARSD1,Alanyl-tRNA editing protein Aarsd1,51159,197,1.03 [0.82-1.29],0.8172976652439747
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ABCA2,ATP-binding cassette sub-family A member 2,43214,167,1.01 [0.67-1.52],0.9655317029679586
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ABHD14B,Protein ABHD14B,50835,200,1.13 [0.92-1.40],0.2452488110361844
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ABL1,Tyrosine-protein kinase ABL1,51159,197,1.15 [0.97-1.38],0.1073024161021295
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ABO,Histo-blood group ABO system transferase,44719,168,1.03 [0.93-1.15],0.5110730012806075
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ABRAXAS2,BRISC complex subunit Abraxas 2,43214,167,0.98 [0.78-1.23],0.8731948305559424
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",50189,200,1.16 [1.00-1.34],0.044187498725681
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",43870,167,0.86 [0.67-1.10],0.2381236474293927
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",44681,171,0.97 [0.82-1.14],0.6781680818069067
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ACAN,Aggrecan core protein,50905,199,1.23 [0.79-1.93],0.3580665398095322
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ACE,Angiotensin-converting enzyme,44719,168,1.14 [0.64-2.01],0.661742853062865
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ACE2,Angiotensin-converting enzyme 2,50456,197,0.93 [0.72-1.21],0.6125265199499945
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ACHE,Acetylcholinesterase,43707,162,1.14 [0.73-1.79],0.5594349101203906
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ACOT13,Acyl-coenzyme A thioesterase 13,44493,172,1.05 [0.92-1.19],0.4543533390408368
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,51395,203,0.95 [0.73-1.22],0.6649726531344857
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ACP1,Low molecular weight phosphotyrosine protein phosphatase,43387,169,0.94 [0.67-1.31],0.7102045740128723
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ACP5,Tartrate-resistant acid phosphatase type 5,51616,207,1.27 [0.88-1.83],0.1976964052088226
