Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,A1BG,Alpha-1B-glycoprotein,44623,94,1.67 [0.52-5.30],0.3857570062327964
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,AAMDC,Mth938 domain-containing protein,43373,92,0.60 [0.41-0.89],0.0099683509192124
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,AARSD1,Alanyl-tRNA editing protein Aarsd1,51018,104,0.96 [0.70-1.31],0.7740471648011706
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ABCA2,ATP-binding cassette sub-family A member 2,43094,89,0.68 [0.37-1.23],0.2016936891493548
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ABHD14B,Protein ABHD14B,50696,103,0.88 [0.65-1.19],0.4066879109617951
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ABL1,Tyrosine-protein kinase ABL1,51018,104,0.83 [0.64-1.09],0.1785924412665775
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ABO,Histo-blood group ABO system transferase,44589,94,0.97 [0.85-1.12],0.6964407185152361
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ABRAXAS2,BRISC complex subunit Abraxas 2,43094,89,0.77 [0.56-1.06],0.1115823365192433
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",50047,103,0.89 [0.72-1.11],0.3184616249815053
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",43743,93,0.79 [0.55-1.13],0.1918523986695106
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",44551,94,0.82 [0.65-1.03],0.0847624702064015
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACAN,Aggrecan core protein,50765,106,0.98 [0.53-1.81],0.9564310853153656
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACE,Angiotensin-converting enzyme,44589,94,0.70 [0.34-1.45],0.3352831249048947
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACE2,Angiotensin-converting enzyme 2,50310,104,0.54 [0.36-0.81],0.0030956381017145
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACHE,Acetylcholinesterase,43585,93,0.95 [0.52-1.71],0.8533301206455366
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACOT13,Acyl-coenzyme A thioesterase 13,44365,95,0.89 [0.75-1.05],0.1770135761610323
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,51255,106,1.03 [0.74-1.45],0.8536808991047119
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACP1,Low molecular weight phosphotyrosine protein phosphatase,43272,95,0.92 [0.59-1.44],0.7259503593961625
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACP5,Tartrate-resistant acid phosphatase type 5,51482,106,0.92 [0.54-1.54],0.7422539523656171
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACP6,Lysophosphatidic acid phosphatase type 6,51618,106,0.96 [0.75-1.24],0.7664787158706998
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACRBP,Acrosin-binding protein,44343,95,0.70 [0.41-1.20],0.1973595418347463
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACRV1,Acrosomal protein SP-10,43272,95,0.80 [0.61-1.04],0.0948731005515464
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACSL1,Long-chain-fatty-acid--CoA ligase 1,43094,89,1.18 [0.72-1.95],0.5101477519890179
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACTA2,"Actin, aortic smooth muscle",50310,104,1.03 [0.70-1.51],0.8925757264611215
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACTN2,Alpha-actinin-2,43094,89,1.15 [0.84-1.58],0.394289849317771
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACTN4,Alpha-actinin-4,50287,101,1.03 [0.60-1.77],0.9186313683509216
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACVRL1,Serine/threonine-protein kinase receptor R3,50773,102,0.87 [0.44-1.75],0.6985778466052588
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACY1,Aminoacylase-1,51255,106,0.61 [0.46-0.82],0.0012193458783882
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,43094,89,0.64 [0.43-0.94],0.0228857626553397
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACYP1,Acylphosphatase-1,43422,92,0.76 [0.56-1.04],0.0859658980486676
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADA,Adenosine deaminase,51813,106,0.77 [0.47-1.27],0.3139588682200698
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADA2,Adenosine deaminase 2,50954,104,0.91 [0.61-1.36],0.6496709546784893
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,43272,95,1.46 [0.96-2.22],0.0732819263193194
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,50310,104,0.69 [0.39-1.22],0.2071173888816563
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,50857,103,1.00 [0.62-1.63],0.985635082360842
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,51813,106,1.01 [0.62-1.64],0.9591503142428222
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,51619,105,1.20 [0.67-2.16],0.5407994077507982
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,44365,95,1.33 [0.71-2.48],0.3753452541225928
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,43272,95,1.26 [0.71-2.21],0.4295730706717785
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,51891,107,1.01 [0.49-2.09],0.9759402376548172
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,51018,104,0.87 [0.60-1.26],0.4555720534824737
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,50310,104,0.91 [0.51-1.62],0.7530347498152566
