Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,A1BG,Alpha-1B-glycoprotein,23425,189,2.11 [0.95-4.71],0.0668730440433245
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,AAMDC,Mth938 domain-containing protein,22767,184,1.04 [0.79-1.36],0.7736757702180335
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,AARSD1,Alanyl-tRNA editing protein Aarsd1,26674,230,0.92 [0.74-1.14],0.4530386514339499
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ABCA2,ATP-binding cassette sub-family A member 2,22638,191,0.80 [0.54-1.20],0.2841547485871761
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ABHD14B,Protein ABHD14B,26519,228,1.01 [0.82-1.25],0.8954793497651513
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ABL1,Tyrosine-protein kinase ABL1,26674,230,1.03 [0.87-1.23],0.6982778502031075
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ABO,Histo-blood group ABO system transferase,23394,189,0.98 [0.89-1.09],0.7272081982201105
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ABRAXAS2,BRISC complex subunit Abraxas 2,22638,191,1.05 [0.85-1.30],0.642852334374747
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26168,227,0.98 [0.83-1.14],0.7729944587338617
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",22937,189,0.94 [0.77-1.16],0.5921465630871765
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",23381,192,1.09 [0.92-1.28],0.3178578752664373
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ACAN,Aggrecan core protein,26554,230,0.96 [0.62-1.49],0.8548990425774442
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ACE,Angiotensin-converting enzyme,23394,189,0.70 [0.40-1.25],0.2281611085666988
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ACE2,Angiotensin-converting enzyme 2,26304,230,0.63 [0.45-0.89],0.0081345864301637
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ACHE,Acetylcholinesterase,22887,184,0.83 [0.51-1.33],0.4336235964895739
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ACOT13,Acyl-coenzyme A thioesterase 13,23261,191,1.06 [0.94-1.20],0.3457590357745445
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,26793,231,1.14 [0.89-1.47],0.2992395917694912
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ACP1,Low molecular weight phosphotyrosine protein phosphatase,22727,185,0.85 [0.60-1.19],0.3342350134459126
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ACP5,Tartrate-resistant acid phosphatase type 5,26920,234,0.56 [0.39-0.80],0.0015424307330002
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ACP6,Lysophosphatidic acid phosphatase type 6,26971,232,0.85 [0.72-1.02],0.0761065214744364
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ACRBP,Acrosin-binding protein,23250,194,0.91 [0.61-1.36],0.6555272293065448
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ACRV1,Acrosomal protein SP-10,22727,185,0.57 [0.37-0.89],0.0137857544061366
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ACSL1,Long-chain-fatty-acid--CoA ligase 1,22638,191,0.91 [0.61-1.36],0.6516813542383166
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ACTA2,"Actin, aortic smooth muscle",26304,230,0.68 [0.49-0.94],0.019785602165241
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ACTN2,Alpha-actinin-2,22638,191,0.89 [0.69-1.16],0.383630096824378
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ACTN4,Alpha-actinin-4,26257,229,1.38 [0.99-1.92],0.0576562397563395
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ACVRL1,Serine/threonine-protein kinase receptor R3,26564,229,0.52 [0.30-0.91],0.0223789720244821
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ACY1,Aminoacylase-1,26793,231,0.82 [0.66-1.02],0.0797483255358595
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,22638,191,0.90 [0.70-1.17],0.4498355406157954
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ACYP1,Acylphosphatase-1,22795,183,1.10 [0.88-1.37],0.3948415862515818
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ADA,Adenosine deaminase,27071,235,0.79 [0.57-1.11],0.1728951367636462
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ADA2,Adenosine deaminase 2,26633,230,1.21 [0.89-1.64],0.2168528853201454
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,22727,185,0.84 [0.58-1.23],0.3778122015729555
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,26304,230,1.11 [0.74-1.66],0.616526707727842
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,26604,230,0.69 [0.48-0.99],0.0444190135240998
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,27071,235,0.71 [0.51-0.99],0.0435479221407789
"Chapter XV Pregnancy, childbirth and the puerperium",Long labour,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,26979,234,1.12 [0.72-1.73],0.6218758608016963
