Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,A1BG,Alpha-1B-glycoprotein,32727,1045,1.71 [1.19-2.46],0.0035730489905554
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AAMDC,Mth938 domain-containing protein,31777,1021,0.97 [0.86-1.09],0.5557227144417803
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AARSD1,Alanyl-tRNA editing protein Aarsd1,37288,1210,1.04 [0.95-1.14],0.4044924872207597
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ABCA2,ATP-binding cassette sub-family A member 2,31580,1001,1.30 [1.11-1.53],0.0011626680429914
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ABHD14B,Protein ABHD14B,37052,1194,1.00 [0.91-1.10],0.97237252600429
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ABL1,Tyrosine-protein kinase ABL1,37288,1210,1.05 [0.97-1.14],0.2000873119985575
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ABO,Histo-blood group ABO system transferase,32695,1044,0.96 [0.92-1.00],0.0667388067278334
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ABRAXAS2,BRISC complex subunit Abraxas 2,31580,1001,0.97 [0.89-1.07],0.5980022767534114
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",36578,1179,1.05 [0.98-1.12],0.1430469161786532
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",32064,1022,0.89 [0.81-0.99],0.0276923699229008
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",32662,1037,1.00 [0.93-1.07],0.941283222341454
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACAN,Aggrecan core protein,37117,1214,0.97 [0.80-1.17],0.7573470058155864
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACE,Angiotensin-converting enzyme,32695,1044,1.12 [0.89-1.41],0.3333233304954542
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACE2,Angiotensin-converting enzyme 2,36805,1192,1.27 [1.16-1.39],3.907143495874032e-07
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACHE,Acetylcholinesterase,31951,1028,0.86 [0.71-1.03],0.1082757698460972
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACOT13,Acyl-coenzyme A thioesterase 13,32536,1033,1.00 [0.95-1.06],0.971514755921768
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,37477,1224,1.06 [0.96-1.17],0.2613187624367229
