Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,A1BG,Alpha-1B-glycoprotein,43351,177,1.99 [0.86-4.61],0.1087042586357877
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,AAMDC,Mth938 domain-containing protein,42141,173,0.99 [0.75-1.31],0.9653333839612238
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,AARSD1,Alanyl-tRNA editing protein Aarsd1,49548,195,0.91 [0.72-1.14],0.4021563517423492
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ABCA2,ATP-binding cassette sub-family A member 2,41856,165,1.15 [0.77-1.71],0.5001836630616994
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ABHD14B,Protein ABHD14B,49237,196,1.01 [0.81-1.26],0.9456488958229988
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ABL1,Tyrosine-protein kinase ABL1,49548,195,1.12 [0.94-1.35],0.2049179560028403
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ABO,Histo-blood group ABO system transferase,43324,179,1.08 [0.98-1.20],0.1056573208626836
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ABRAXAS2,BRISC complex subunit Abraxas 2,41856,165,1.14 [0.91-1.42],0.2554088852053243
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",48630,195,1.18 [1.02-1.37],0.0240036510823636
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",42491,176,1.01 [0.83-1.24],0.9079633544383487
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",43292,177,1.13 [0.96-1.31],0.1367579388301079
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACAN,Aggrecan core protein,49314,193,0.87 [0.55-1.36],0.5304564504342297
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACE,Angiotensin-converting enzyme,43324,179,0.69 [0.40-1.17],0.1680976305950587
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACE2,Angiotensin-converting enzyme 2,48880,197,1.17 [0.93-1.47],0.1817390424790669
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACHE,Acetylcholinesterase,42342,174,1.03 [0.67-1.58],0.904295369128186
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACOT13,Acyl-coenzyme A thioesterase 13,43102,178,1.06 [0.93-1.20],0.373756726959457
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,49785,198,0.98 [0.76-1.26],0.8702342223512157
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACP1,Low molecular weight phosphotyrosine protein phosphatase,42036,176,0.64 [0.45-0.92],0.0151625188889798
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACP5,Tartrate-resistant acid phosphatase type 5,49999,202,1.28 [0.88-1.85],0.1916163388179876
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACP6,Lysophosphatidic acid phosphatase type 6,50128,201,1.17 [0.96-1.43],0.1138210227088725
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACRBP,Acrosin-binding protein,43080,180,1.01 [0.70-1.45],0.9660234598638928
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACRV1,Acrosomal protein SP-10,42036,176,0.92 [0.74-1.13],0.4280702031783445
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACSL1,Long-chain-fatty-acid--CoA ligase 1,41856,165,1.01 [0.68-1.50],0.96907386058336
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACTA2,"Actin, aortic smooth muscle",48880,197,0.91 [0.67-1.23],0.5415702588590252
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACTN2,Alpha-actinin-2,41856,165,0.88 [0.67-1.15],0.3365799337629095
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACTN4,Alpha-actinin-4,48844,197,0.94 [0.62-1.42],0.7645655921311026
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACVRL1,Serine/threonine-protein kinase receptor R3,49312,197,1.01 [0.61-1.66],0.9765699312966464
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACY1,Aminoacylase-1,49785,198,1.19 [0.97-1.44],0.090476840215525
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,41856,165,1.01 [0.77-1.32],0.9402440865622504
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ACYP1,Acylphosphatase-1,42180,173,1.19 [0.96-1.48],0.1118376904462093
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ADA,Adenosine deaminase,50326,201,1.20 [0.86-1.68],0.2860414355278933
