Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,A1BG,Alpha-1B-glycoprotein,33797,137,0.82 [0.32-2.11],0.6858638143650735
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AAMDC,Mth938 domain-containing protein,32874,128,0.90 [0.65-1.24],0.5042885116564033
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AARSD1,Alanyl-tRNA editing protein Aarsd1,38593,153,1.14 [0.89-1.47],0.3066177906725148
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ABCA2,ATP-binding cassette sub-family A member 2,32654,126,1.01 [0.63-1.62],0.9787912290474876
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ABHD14B,Protein ABHD14B,38335,149,1.04 [0.81-1.34],0.7652972129788438
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ABL1,Tyrosine-protein kinase ABL1,38593,153,1.05 [0.85-1.29],0.6537099930872624
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ABO,Histo-blood group ABO system transferase,33782,136,1.09 [0.98-1.23],0.1156036207191588
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ABRAXAS2,BRISC complex subunit Abraxas 2,32654,126,1.13 [0.88-1.46],0.347150055174206
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",37844,150,1.24 [1.05-1.46],0.0108636389636903
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",33149,136,0.97 [0.76-1.24],0.8181283673172859
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",33766,133,1.06 [0.88-1.27],0.5315680993573533
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACAN,Aggrecan core protein,38343,149,0.96 [0.57-1.61],0.8782426363249766
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACE,Angiotensin-converting enzyme,33782,136,2.08 [1.18-3.68],0.0117835294546145
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACE2,Angiotensin-converting enzyme 2,38047,149,1.29 [0.99-1.67],0.057108583033572
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACHE,Acetylcholinesterase,33024,135,0.95 [0.58-1.56],0.841429240766989
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACOT13,Acyl-coenzyme A thioesterase 13,33613,135,1.07 [0.93-1.24],0.3327963133372544
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,38700,151,1.14 [0.87-1.50],0.3426015329734168
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACP1,Low molecular weight phosphotyrosine protein phosphatase,32801,134,0.85 [0.58-1.24],0.3908595771987818
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACP5,Tartrate-resistant acid phosphatase type 5,38894,151,1.08 [0.70-1.68],0.7329280274929767
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACP6,Lysophosphatidic acid phosphatase type 6,39010,154,1.05 [0.85-1.31],0.654493324187708
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACRBP,Acrosin-binding protein,33603,135,1.17 [0.78-1.75],0.4594240742295821
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACRV1,Acrosomal protein SP-10,32801,134,1.12 [0.92-1.37],0.2722490530025512
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACSL1,Long-chain-fatty-acid--CoA ligase 1,32654,126,1.01 [0.63-1.61],0.9763936825907754
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACTA2,"Actin, aortic smooth muscle",38047,149,0.89 [0.63-1.26],0.5051972566971628
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACTN2,Alpha-actinin-2,32654,126,1.06 [0.79-1.40],0.7111516718789859
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACTN4,Alpha-actinin-4,38014,148,1.01 [0.64-1.58],0.967877721734389
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACVRL1,Serine/threonine-protein kinase receptor R3,38390,151,1.83 [1.08-3.11],0.0251724404762553
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACY1,Aminoacylase-1,38700,151,1.27 [1.02-1.59],0.0362460883587123
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,32654,126,1.08 [0.80-1.45],0.6333191678781762
