Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Ulcerative colitis,A1BG,Alpha-1B-glycoprotein,42035,237,2.30 [1.11-4.78],0.0259020190539953
Chapter XI Diseases of the digestive system,Ulcerative colitis,AAMDC,Mth938 domain-containing protein,40856,234,0.88 [0.69-1.11],0.2809009650124369
Chapter XI Diseases of the digestive system,Ulcerative colitis,AARSD1,Alanyl-tRNA editing protein Aarsd1,48055,277,0.92 [0.76-1.12],0.414003068367382
Chapter XI Diseases of the digestive system,Ulcerative colitis,ABCA2,ATP-binding cassette sub-family A member 2,40597,234,1.50 [1.11-2.02],0.0085920417349463
Chapter XI Diseases of the digestive system,Ulcerative colitis,ABHD14B,Protein ABHD14B,47748,271,0.99 [0.82-1.19],0.90920700462976
Chapter XI Diseases of the digestive system,Ulcerative colitis,ABL1,Tyrosine-protein kinase ABL1,48055,277,1.02 [0.87-1.19],0.8299462953258924
Chapter XI Diseases of the digestive system,Ulcerative colitis,ABO,Histo-blood group ABO system transferase,42011,239,1.03 [0.94-1.12],0.5551827243080298
Chapter XI Diseases of the digestive system,Ulcerative colitis,ABRAXAS2,BRISC complex subunit Abraxas 2,40597,234,1.02 [0.84-1.23],0.8647932337036942
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",47149,274,1.13 [0.99-1.28],0.0618153799557055
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",41211,230,1.20 [1.04-1.38],0.0117016236563614
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",41970,238,1.00 [0.87-1.15],0.992859400574132
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACAN,Aggrecan core protein,47815,269,1.07 [0.73-1.57],0.7333618751909095
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACE,Angiotensin-converting enzyme,42011,239,1.24 [0.78-1.97],0.3700970364422498
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACE2,Angiotensin-converting enzyme 2,47386,267,1.34 [1.11-1.62],0.0020020917316003
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACHE,Acetylcholinesterase,41039,231,1.14 [0.79-1.65],0.4816435446435831
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACOT13,Acyl-coenzyme A thioesterase 13,41791,236,1.06 [0.95-1.18],0.2902465594273977
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,48273,272,1.17 [0.96-1.44],0.1191137407619241
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACP1,Low molecular weight phosphotyrosine protein phosphatase,40756,230,1.07 [0.82-1.41],0.6154163403316646
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACP5,Tartrate-resistant acid phosphatase type 5,48492,273,0.88 [0.64-1.22],0.4539285116049284
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACP6,Lysophosphatidic acid phosphatase type 6,48610,277,0.98 [0.84-1.14],0.7972085557178674
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACRBP,Acrosin-binding protein,41785,237,1.18 [0.87-1.59],0.284248783056086
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACRV1,Acrosomal protein SP-10,40756,230,1.12 [0.96-1.30],0.1385673254251226
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACSL1,Long-chain-fatty-acid--CoA ligase 1,40597,234,1.18 [0.88-1.60],0.2696144484727364
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACTA2,"Actin, aortic smooth muscle",47386,267,1.38 [1.12-1.69],0.0021527235218513
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACTN2,Alpha-actinin-2,40597,234,1.13 [0.93-1.38],0.2127030410880407
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACTN4,Alpha-actinin-4,47390,272,1.21 [0.90-1.62],0.2110572639848011
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACVRL1,Serine/threonine-protein kinase receptor R3,47818,273,1.53 [1.02-2.31],0.04022474604052
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACY1,Aminoacylase-1,48273,272,0.99 [0.83-1.18],0.8851248791951113
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,40597,234,1.16 [0.93-1.44],0.1862250355242417
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACYP1,Acylphosphatase-1,40889,230,0.93 [0.77-1.13],0.4825340721413647
Chapter XI Diseases of the digestive system,Ulcerative colitis,ADA,Adenosine deaminase,48811,276,0.93 [0.69-1.26],0.6436918700024994
Chapter XI Diseases of the digestive system,Ulcerative colitis,ADA2,Adenosine deaminase 2,47990,271,1.95 [1.55-2.44],9.975101990026335e-09
Chapter XI Diseases of the digestive system,Ulcerative colitis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,40756,230,1.48 [1.13-1.93],0.0040147228769033
Chapter XI Diseases of the digestive system,Ulcerative colitis,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,47386,267,1.25 [0.88-1.78],0.2106115919583701
Chapter XI Diseases of the digestive system,Ulcerative colitis,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,47896,273,1.42 [1.05-1.92],0.0226323778060513
Chapter XI Diseases of the digestive system,Ulcerative colitis,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,48811,276,1.08 [0.79-1.46],0.6404537424082674
Chapter XI Diseases of the digestive system,Ulcerative colitis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,48623,278,2.21 [1.60-3.05],1.7140740003330103e-06
Chapter XI Diseases of the digestive system,Ulcerative colitis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,41791,236,1.39 [0.93-2.07],0.1069773117295832
Chapter XI Diseases of the digestive system,Ulcerative colitis,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,40756,230,1.20 [0.83-1.75],0.3307044498066656
Chapter XI Diseases of the digestive system,Ulcerative colitis,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,48878,275,0.50 [0.33-0.78],0.0018812938003121
Chapter XI Diseases of the digestive system,Ulcerative colitis,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,48055,277,1.04 [0.81-1.33],0.7798115680642157
