Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of appendix,A1BG,Alpha-1B-glycoprotein,44547,225,1.37 [0.65-2.86],0.4075433700684256
Chapter XI Diseases of the digestive system,Diseases of appendix,AAMDC,Mth938 domain-containing protein,43299,215,1.01 [0.79-1.29],0.9216282246193916
Chapter XI Diseases of the digestive system,Diseases of appendix,AARSD1,Alanyl-tRNA editing protein Aarsd1,50926,252,0.92 [0.75-1.12],0.390975928922482
Chapter XI Diseases of the digestive system,Diseases of appendix,ABCA2,ATP-binding cassette sub-family A member 2,43017,216,1.13 [0.80-1.59],0.5048950783786779
Chapter XI Diseases of the digestive system,Diseases of appendix,ABHD14B,Protein ABHD14B,50613,248,0.93 [0.77-1.14],0.4972268385919001
Chapter XI Diseases of the digestive system,Diseases of appendix,ABL1,Tyrosine-protein kinase ABL1,50926,252,1.06 [0.90-1.25],0.4620083670275712
Chapter XI Diseases of the digestive system,Diseases of appendix,ABO,Histo-blood group ABO system transferase,44518,223,1.05 [0.97-1.15],0.2362114451403322
Chapter XI Diseases of the digestive system,Diseases of appendix,ABRAXAS2,BRISC complex subunit Abraxas 2,43017,216,1.02 [0.84-1.24],0.834725479353973
Chapter XI Diseases of the digestive system,Diseases of appendix,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",49955,246,1.10 [0.96-1.26],0.1659470232110451
Chapter XI Diseases of the digestive system,Diseases of appendix,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",43670,222,0.99 [0.83-1.20],0.9545150559839218
Chapter XI Diseases of the digestive system,Diseases of appendix,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",44478,224,1.06 [0.92-1.23],0.3865593764650333
Chapter XI Diseases of the digestive system,Diseases of appendix,ACAN,Aggrecan core protein,50681,248,0.97 [0.65-1.44],0.8731786172717447
Chapter XI Diseases of the digestive system,Diseases of appendix,ACE,Angiotensin-converting enzyme,44518,223,0.93 [0.57-1.51],0.7771328650708538
Chapter XI Diseases of the digestive system,Diseases of appendix,ACE2,Angiotensin-converting enzyme 2,50224,245,0.96 [0.77-1.21],0.7492121935417567
Chapter XI Diseases of the digestive system,Diseases of appendix,ACHE,Acetylcholinesterase,43513,221,0.67 [0.44-1.00],0.0485407515956107
Chapter XI Diseases of the digestive system,Diseases of appendix,ACOT13,Acyl-coenzyme A thioesterase 13,44290,219,1.02 [0.91-1.15],0.6810542915109656
Chapter XI Diseases of the digestive system,Diseases of appendix,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,51168,250,0.91 [0.73-1.15],0.4455443742681304
Chapter XI Diseases of the digestive system,Diseases of appendix,ACP1,Low molecular weight phosphotyrosine protein phosphatase,43194,221,1.05 [0.79-1.38],0.7569630641162228
Chapter XI Diseases of the digestive system,Diseases of appendix,ACP5,Tartrate-resistant acid phosphatase type 5,51386,257,1.14 [0.82-1.58],0.4486732524599673
Chapter XI Diseases of the digestive system,Diseases of appendix,ACP6,Lysophosphatidic acid phosphatase type 6,51520,252,1.05 [0.88-1.24],0.5932431756232738
Chapter XI Diseases of the digestive system,Diseases of appendix,ACRBP,Acrosin-binding protein,44274,223,1.06 [0.77-1.47],0.7229112178601246
Chapter XI Diseases of the digestive system,Diseases of appendix,ACRV1,Acrosomal protein SP-10,43194,221,1.09 [0.91-1.29],0.3577958126854629
Chapter XI Diseases of the digestive system,Diseases of appendix,ACSL1,Long-chain-fatty-acid--CoA ligase 1,43017,216,0.73 [0.49-1.11],0.140302182734684
Chapter XI Diseases of the digestive system,Diseases of appendix,ACTA2,"Actin, aortic smooth muscle",50224,245,0.82 [0.62-1.09],0.1746456798736346
Chapter XI Diseases of the digestive system,Diseases of appendix,ACTN2,Alpha-actinin-2,43017,216,0.94 [0.75-1.19],0.6160990304341818
Chapter XI Diseases of the digestive system,Diseases of appendix,ACTN4,Alpha-actinin-4,50196,251,1.31 [0.98-1.75],0.0719826182583668
Chapter XI Diseases of the digestive system,Diseases of appendix,ACVRL1,Serine/threonine-protein kinase receptor R3,50689,250,0.89 [0.56-1.41],0.6186891175494322
Chapter XI Diseases of the digestive system,Diseases of appendix,ACY1,Aminoacylase-1,51168,250,1.06 [0.89-1.27],0.5101125259760646
Chapter XI Diseases of the digestive system,Diseases of appendix,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,43017,216,1.04 [0.82-1.31],0.7698574541879002
Chapter XI Diseases of the digestive system,Diseases of appendix,ACYP1,Acylphosphatase-1,43351,219,0.96 [0.78-1.16],0.6487671292483551
Chapter XI Diseases of the digestive system,Diseases of appendix,ADA,Adenosine deaminase,51720,255,1.10 [0.81-1.49],0.5325128767823195
Chapter XI Diseases of the digestive system,Diseases of appendix,ADA2,Adenosine deaminase 2,50871,253,0.98 [0.75-1.28],0.901027334490561
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,43194,221,0.99 [0.69-1.42],0.9697033274426872
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,50224,245,1.16 [0.80-1.68],0.4271630571218866
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,50772,250,1.07 [0.78-1.48],0.6625189607377671
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,51720,255,1.05 [0.76-1.44],0.7798626009377025
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,51528,251,1.22 [0.83-1.80],0.3040870207910106
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,44290,219,0.90 [0.58-1.39],0.6439386351463987
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,43194,221,0.79 [0.52-1.22],0.292970296294484
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,51796,257,1.00 [0.62-1.60],0.993224698379084
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,50926,252,0.96 [0.75-1.23],0.7497877692890005
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,50224,245,1.17 [0.86-1.60],0.3129333887570938
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,43194,221,0.93 [0.65-1.34],0.6979814822076799
Chapter XI Diseases of the digestive system,Diseases of appendix,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,51323,255,1.10 [0.86-1.40],0.4355036252262905
