Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Sleep apnoea,A1BG,Alpha-1B-glycoprotein,43843,219,0.98 [0.45-2.13],0.9528053773735152
Chapter VI Diseases of the nervous system,Sleep apnoea,AAMDC,Mth938 domain-containing protein,42616,215,1.00 [0.78-1.29],0.9795000797311084
Chapter VI Diseases of the nervous system,Sleep apnoea,AARSD1,Alanyl-tRNA editing protein Aarsd1,50101,254,1.19 [0.97-1.44],0.0900903031703136
Chapter VI Diseases of the nervous system,Sleep apnoea,ABCA2,ATP-binding cassette sub-family A member 2,42343,211,1.40 [1.00-1.95],0.047201890135988
Chapter VI Diseases of the nervous system,Sleep apnoea,ABHD14B,Protein ABHD14B,49785,246,1.08 [0.88-1.32],0.4716772058107064
Chapter VI Diseases of the nervous system,Sleep apnoea,ABL1,Tyrosine-protein kinase ABL1,50101,254,1.11 [0.94-1.30],0.2259219704616464
Chapter VI Diseases of the nervous system,Sleep apnoea,ABO,Histo-blood group ABO system transferase,43811,220,0.96 [0.88-1.06],0.4305231676219943
Chapter VI Diseases of the nervous system,Sleep apnoea,ABRAXAS2,BRISC complex subunit Abraxas 2,42343,211,1.15 [0.94-1.40],0.1733696171051097
Chapter VI Diseases of the nervous system,Sleep apnoea,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",49151,251,1.04 [0.91-1.18],0.6002116629939473
Chapter VI Diseases of the nervous system,Sleep apnoea,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",42984,217,0.88 [0.70-1.10],0.2548005969096955
Chapter VI Diseases of the nervous system,Sleep apnoea,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",43774,219,0.99 [0.85-1.14],0.8756575062795757
Chapter VI Diseases of the nervous system,Sleep apnoea,ACAN,Aggrecan core protein,49851,255,0.91 [0.61-1.35],0.6387002303317414
Chapter VI Diseases of the nervous system,Sleep apnoea,ACE,Angiotensin-converting enzyme,43811,220,1.57 [0.98-2.52],0.0589271296838962
Chapter VI Diseases of the nervous system,Sleep apnoea,ACE2,Angiotensin-converting enzyme 2,49406,251,1.18 [0.99-1.41],0.0594021628943287
Chapter VI Diseases of the nervous system,Sleep apnoea,ACHE,Acetylcholinesterase,42821,212,1.23 [0.85-1.77],0.2704177302391592
Chapter VI Diseases of the nervous system,Sleep apnoea,ACOT13,Acyl-coenzyme A thioesterase 13,43589,218,0.96 [0.86-1.08],0.5046220984536247
Chapter VI Diseases of the nervous system,Sleep apnoea,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,50332,258,0.80 [0.64-1.01],0.0606115750703967
Chapter VI Diseases of the nervous system,Sleep apnoea,ACP1,Low molecular weight phosphotyrosine protein phosphatase,42511,211,1.07 [0.81-1.40],0.6395769306076126
