Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Angina pectoris,ACE2,Angiotensin-converting enzyme 2,25749,871,1.48 [1.35-1.64],2.631579959054399e-15
Chapter IX Diseases of the circulatory system,Angina pectoris,ADM,Pro-adrenomedullin,26450,896,2.20 [1.74-2.77],3.148538801830006e-11
Chapter IX Diseases of the circulatory system,Angina pectoris,AGRN,Agrin,26361,902,1.82 [1.55-2.13],1.4292481007503073e-13
Chapter IX Diseases of the circulatory system,Angina pectoris,AMBP,Protein AMBP,26415,896,3.22 [2.43-4.26],3.900967949367978e-16
Chapter IX Diseases of the circulatory system,Angina pectoris,ASGR1,Asialoglycoprotein receptor 1,26057,888,2.11 [1.75-2.55],5.356211036298048e-15
Chapter IX Diseases of the circulatory system,Angina pectoris,BST2,Bone marrow stromal antigen 2,26461,898,1.34 [1.22-1.46],2.5740027408359927e-10
Chapter IX Diseases of the circulatory system,Angina pectoris,CD27,CD27 antigen,26318,895,1.61 [1.40-1.84],9.50865237183658e-12
Chapter IX Diseases of the circulatory system,Angina pectoris,CD302,CD302 antigen,26119,886,1.82 [1.51-2.18],1.2593328285184884e-10
Chapter IX Diseases of the circulatory system,Angina pectoris,CHGA,Chromogranin-A,22873,761,1.24 [1.17-1.32],4.3087932455335096e-12
Chapter IX Diseases of the circulatory system,Angina pectoris,CLEC4D,C-type lectin domain family 4 member D,26190,891,1.35 [1.23-1.48],1.9420000872034862e-10
Chapter IX Diseases of the circulatory system,Angina pectoris,CSTB,Cystatin-B,25855,880,1.61 [1.41-1.85],3.812830093872826e-12
Chapter IX Diseases of the circulatory system,Angina pectoris,EFNA4,Ephrin-A4,26017,886,1.88 [1.58-2.25],2.9623524449065065e-12
Chapter IX Diseases of the circulatory system,Angina pectoris,FABP1,"Fatty acid-binding protein, liver",26234,901,1.26 [1.18-1.33],3.474786235173005e-14
Chapter IX Diseases of the circulatory system,Angina pectoris,FABP4,"Fatty acid-binding protein, adipocyte",26549,907,1.51 [1.35-1.68],3.6325164520820964e-13
Chapter IX Diseases of the circulatory system,Angina pectoris,FGFR2,Fibroblast growth factor receptor 2,26318,895,2.26 [1.75-2.92],3.9623596645986044e-10
Chapter IX Diseases of the circulatory system,Angina pectoris,GAST,Gastrin,22831,761,1.15 [1.10-1.21],2.2288257127618628e-10
Chapter IX Diseases of the circulatory system,Angina pectoris,GDF15,Growth/differentiation factor 15,26549,907,1.78 [1.61-1.96],3.436618617851797e-31
Chapter IX Diseases of the circulatory system,Angina pectoris,GPR37,Prosaposin receptor GPR37,25749,871,1.39 [1.27-1.52],7.440821912411346e-13
