Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",AGRN,Agrin,27573,589,1.87 [1.54-2.27],2.9519735992035967e-10
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",CD27,CD27 antigen,27535,589,1.83 [1.55-2.15],2.3763524157957225e-13
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",CD302,CD302 antigen,27318,589,2.01 [1.61-2.50],4.19280427440398e-10
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,27318,589,2.02 [1.62-2.52],3.0208629576368424e-10
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",CD4,T-cell surface glycoprotein CD4,27340,576,1.65 [1.43-1.91],1.884913340230508e-11
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",CD79B,B-cell antigen receptor complex-associated protein beta chain,27719,590,1.61 [1.39-1.86],1.3980194628705248e-10
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",CKAP4,Cytoskeleton-associated protein 4,27584,585,2.19 [1.73-2.77],7.178239520873336e-11
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",COL18A1,Collagen alpha-1(XVIII) chain,27551,586,2.62 [1.93-3.56],5.550671354323532e-10
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",COL6A3,Collagen alpha-3(VI) chain,27772,592,1.84 [1.53-2.23],1.8607831212623128e-10
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",COLEC12,Collectin-12,27439,586,2.37 [1.81-3.09],2.3417677615376456e-10
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",CRIM1,Cysteine-rich motor neuron 1 protein,27573,589,2.91 [2.08-4.07],3.6728590673137116e-10
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",CST3,Cystatin-C,27487,586,2.29 [1.82-2.89],2.8357883933123835e-12
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",DSC2,Desmocollin-2,27160,584,1.80 [1.51-2.15],4.133270519395315e-11
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",EDA2R,Tumor necrosis factor receptor superfamily member 27,27669,593,1.97 [1.65-2.36],6.490488345623999e-14
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",EFNA1,Ephrin-A1,27406,589,2.19 [1.72-2.78],1.7359580390123818e-10
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",GDF15,Growth/differentiation factor 15,27772,592,1.75 [1.55-1.98],1.6657529576992522e-18
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",HAVCR1,Hepatitis A virus cellular receptor 1,27633,592,1.48 [1.33-1.65],1.3728431267959489e-12
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",HLA-E,"HLA class I histocompatibility antigen, alpha chain E",27386,579,2.13 [1.70-2.65],2.5090524258927545e-11
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,27212,580,2.17 [1.71-2.76],2.653683298392542e-10
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",IGFBP4,Insulin-like growth factor-binding protein 4,27077,581,1.86 [1.61-2.15],1.5465473137347038e-17
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,27439,586,1.73 [1.49-2.01],1.760420864088037e-12
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",LGALS9,Galectin-9,27435,581,2.07 [1.68-2.56],9.002479932838794e-12
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",NECTIN2,Nectin-2,27393,587,2.26 [1.79-2.85],5.36049968929733e-12
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",NPC2,NPC intracellular cholesterol transporter 2,23510,494,1.96 [1.61-2.38],2.4266705953832942e-11
