Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,ACAN,Aggrecan core protein,19974,1381,1.93 [1.62-2.29],7.105053020290236e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,AMBP,Protein AMBP,20299,1401,2.23 [1.76-2.82],2.1576284520246304e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,CCN3,CCN family member 3,20367,1409,1.65 [1.45-1.89],2.934874552422417e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,CD276,CD276 antigen,20149,1393,1.56 [1.35-1.79],3.419454752019894e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,CHGA,Chromogranin-A,17577,1221,1.19 [1.13-1.26],2.1378578912326246e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,CKAP4,Cytoskeleton-associated protein 4,20242,1401,1.80 [1.53-2.13],2.7193497326968715e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,COL6A3,Collagen alpha-3(VI) chain,20398,1412,1.70 [1.48-1.94],7.823197854842346e-15
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,COL9A1,Collagen alpha-1(IX) chain,20109,1392,2.85 [2.65-3.07],8.907522365722117e-168
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,CRTAC1,Cartilage acidic protein 1,20398,1412,2.55 [2.15-3.03],1.8999674469196068e-26
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,DCN,Decorin,19771,1356,2.29 [1.86-2.81],4.9554980611068986e-15
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,HSPB6,Heat shock protein beta-6,20324,1403,1.53 [1.35-1.73],1.481578722127148e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,LTBP2,Latent-transforming growth factor beta-binding protein 2,20398,1412,1.58 [1.37-1.82],4.448242189812009e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,MATN3,Matrilin-3,19985,1378,2.30 [2.02-2.61],1.1391596553616105e-36
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,NCAN,Neurocan core protein,20323,1401,0.67 [0.60-0.76],4.5460095200846474e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,NCS1,Neuronal calcium sensor 1,20324,1403,1.70 [1.44-2.01],4.190077091903769e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,RBFOX3,RNA binding protein fox-1 homolog 3,17548,1216,1.50 [1.33-1.69],4.49307444323696e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,SCRG1,Scrapie-responsive protein 1,17577,1218,2.05 [1.75-2.39],1.728134235741864e-19
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,VSIG2,V-set and immunoglobulin domain-containing protein 2,17482,1217,1.32 [1.21-1.44],2.5047299240433326e-10
