Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
SERPINA7,Thyroxine-binding globulin,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,38896,1584,1.69 [1.30-2.18],6.800625944173314e-05
SERPINA7,Thyroxine-binding globulin,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,25336,758,0.43 [0.29-0.63],2.613860411395316e-05
SERPINA7,Thyroxine-binding globulin,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,35796,3614,1.51 [1.26-1.81],6.6427681047946224e-06
SERPINA7,Thyroxine-binding globulin,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,30548,10133,1.69 [1.49-1.92],1.060097436229876e-15
SERPINA7,Thyroxine-binding globulin,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",37433,3773,1.75 [1.46-2.09],6.569828403796464e-10
SERPINA7,Thyroxine-binding globulin,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),35062,1402,1.81 [1.37-2.39],2.963417934034234e-05
SERPINA7,Thyroxine-binding globulin,Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,33952,292,3.19 [1.80-5.64],7.1931359671668e-05
SERPINA7,Thyroxine-binding globulin,Chapter XI Diseases of the digestive system,Diseases of peritoneum,44028,155,4.02 [2.00-8.09],9.677900011461576e-05
SERPINA7,Thyroxine-binding globulin,Chapter XI Diseases of the digestive system,Diseases of liver,43396,216,4.60 [2.49-8.48],1.0224305112193142e-06
SERPINA7,Thyroxine-binding globulin,Chapter XI Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",42409,1064,2.92 [2.16-3.94],2.4056900571596744e-12
SERPINA7,Thyroxine-binding globulin,Chapter XI Diseases of the digestive system,Cholelithiasis,42199,854,3.14 [2.26-4.37],9.321421534397294e-12
SERPINA7,Thyroxine-binding globulin,Chapter XI Diseases of the digestive system,Diseases of the digestive system,42417,536,2.59 [1.70-3.95],8.769225356449802e-06
SERPINA7,Thyroxine-binding globulin,Chapter XI Diseases of the digestive system,"Postprocedural disorders of digestive system, not elsewhere classified",41967,86,6.77 [3.01-15.20],3.636071794183277e-06
