"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5676594","R-HSA-5676594","TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway","1/1","18/10891",0.00165274079515199,0.00399412358828399,NA,"TNFSF13B",1
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","1/1","29/10891",0.002662749058856,0.00399412358828399,NA,"TNFSF13B",1
"R-HSA-5668541","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","1/1","102/10891",0.00936553117252792,0.00936553117252792,NA,"TNFSF13B",1
