"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-198933","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","10/95","134/10891",2.36029770639296e-07,7.90699731641641e-05,7.77655981158943e-05,"CD160/CDH1/CRTAM/HLA-A/HLA-E/ITGB7/KLRB1/KLRK1/SIGLEC1/SIGLEC6",10
"R-HSA-380108","R-HSA-380108","Chemokine receptors bind chemokines","6/95","59/10891",1.16622223044909e-05,0.00195342223600222,0.00192119767437139,"CCL11/CCL20/CCL25/CXCL11/CXCL9/XCL1",6
