"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-881907","R-HSA-881907","Gastrin-CREB signalling pathway via PKC and MAPK","1/2","18/10891",0.00330290155416813,0.00990870466250438,NA,"GAST",1
"R-HSA-6803157","R-HSA-6803157","Antimicrobial peptides","1/2","95/10891",0.0173703040707489,0.0260554561061234,NA,"CHGA",1
"R-HSA-416476","R-HSA-416476","G alpha (q) signalling events","1/2","216/10891",0.0392742206583492,0.0392742206583492,NA,"GAST",1
