"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","3/14","29/10891",6.05865193417922e-06,0.000302932596708961,0.000197703378904796,"EDA2R/TNFRSF1A/TNFSF13B",3
"R-HSA-5668541","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","3/14","102/10891",0.00026934759706773,0.00673368992669326,0.00439461868899981,"EDA2R/TNFRSF1A/TNFSF13B",3
