"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-198933","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","4/23","134/10891",0.00016180497465124,0.00922288355512066,0.00732380411579295,"TREML2/LILRB4/OSCAR/NCR3LG1",4
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","2/23","29/10891",0.00167306707283493,0.0476824115757956,0.0378641495431064,"TNFRSF1B/TNFSF13B",2
