"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-9020591","R-HSA-9020591","Interleukin-12 signaling","3/23","47/10891",0.000125565453360676,0.0112859315286048,0.00764549816945606,"IL12RB1/IFNG/CA1",3
"R-HSA-447115","R-HSA-447115","Interleukin-12 family signaling","3/23","57/10891",0.000223483792645639,0.0112859315286048,0.00764549816945606,"IL12RB1/IFNG/CA1",3
"R-HSA-877300","R-HSA-877300","Interferon gamma signaling","3/23","92/10891",0.000914044112286894,0.0307728184469921,0.0208466201047888,"GBP1/IFNG/GBP4",3
