"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","4/19","125/10891",5.60907079717074e-05,0.00437507522179318,0.0022436283188683,"IL6/IGFBP7/KLK13/IGFBP4",4
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","3/19","108/10891",0.000818598589189509,0.0319253449783909,0.0163719717837902,"IL6/IGFBP7/IGFBP4",3
"R-HSA-156590","R-HSA-156590","Glutathione conjugation","2/19","36/10891",0.00175351792852859,0.0380765018807227,0.0195264112208835,"GGT1/HPGDS",2
"R-HSA-111465","R-HSA-111465","Apoptotic cleavage of cellular proteins","2/19","38/10891",0.00195264112208835,0.0380765018807227,0.0195264112208835,"GAS2/OCLN",2
