Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
SERPINA5,Plasma serine protease inhibitor,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",16062,137,0.29 [0.16-0.53],6.778768369502374e-05
SERPINA5,Plasma serine protease inhibitor,Chapter VI Diseases of the nervous system,Neurological diseases,16360,1251,0.70 [0.58-0.85],0.0002654156898574
SERPINA5,Plasma serine protease inhibitor,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,12254,3780,0.68 [0.60-0.78],1.9398629620393868e-08
SERPINA5,Plasma serine protease inhibitor,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",17444,1492,0.50 [0.42-0.60],4.164923328477338e-13
SERPINA5,Plasma serine protease inhibitor,Chapter IX Diseases of the circulatory system,Angina pectoris,16834,882,0.48 [0.38-0.60],8.84982024792175e-10
SERPINA5,Plasma serine protease inhibitor,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,18998,568,0.44 [0.33-0.59],4.896682661898364e-08
SERPINA5,Plasma serine protease inhibitor,Chapter IX Diseases of the circulatory system,"Myocardial infarction, with ST-elevation",19734,115,0.33 [0.17-0.62],0.0006295141014485
SERPINA5,Plasma serine protease inhibitor,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",16312,360,0.33 [0.23-0.48],8.460977246424319e-09
SERPINA5,Plasma serine protease inhibitor,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,17128,1198,0.48 [0.39-0.59],6.244530985491205e-12
SERPINA5,Plasma serine protease inhibitor,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,8363,579,0.33 [0.24-0.46],1.2107366266166974e-11
SERPINA5,Plasma serine protease inhibitor,Chapter IX Diseases of the circulatory system,"Heart failure, strict",18512,245,0.42 [0.27-0.66],0.000125513294947
SERPINA5,Plasma serine protease inhibitor,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,18565,143,0.27 [0.16-0.49],8.773164982451651e-06
SERPINA5,Plasma serine protease inhibitor,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,14718,1852,0.75 [0.64-0.88],0.0004888479483992
SERPINA5,Plasma serine protease inhibitor,Chapter XI Diseases of the digestive system,Diseases of liver,19118,101,0.21 [0.11-0.40],2.47993012519144e-06
SERPINA5,Plasma serine protease inhibitor,Chapter XI Diseases of the digestive system,Other diseases of liver,19070,53,0.20 [0.08-0.51],0.0006402812150815
