Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
TMPRSS5,Transmembrane protease serine 5,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,21128,634,1.42 [1.18-1.71],0.0002382900246789
TMPRSS5,Transmembrane protease serine 5,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,16811,2128,0.82 [0.74-0.92],0.0004585492881862
TMPRSS5,Transmembrane protease serine 5,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,21591,283,0.60 [0.46-0.78],0.0001811526385828
TMPRSS5,Transmembrane protease serine 5,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,21582,274,0.59 [0.45-0.77],0.000133972098977
TMPRSS5,Transmembrane protease serine 5,Chapter X Diseases of the respiratory system,Nasal polyp,21724,137,0.51 [0.35-0.74],0.0004136825012115
TMPRSS5,Transmembrane protease serine 5,Chapter X Diseases of the respiratory system,"Asthma, hospital admissions , main diagnosis only",21171,846,0.76 [0.65-0.89],0.0007666723702624
TMPRSS5,Transmembrane protease serine 5,Chapter X Diseases of the respiratory system,Asthma,14823,846,0.72 [0.61-0.85],7.485545154496e-05
TMPRSS5,Transmembrane protease serine 5,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",14434,846,0.72 [0.62-0.85],0.0001086833335033
TMPRSS5,Transmembrane protease serine 5,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",14814,837,0.72 [0.61-0.85],0.0001062636540629
TMPRSS5,Transmembrane protease serine 5,Chapter XI Diseases of the digestive system,Hernia,19278,2034,0.83 [0.75-0.93],0.0008743235891165
TMPRSS5,Transmembrane protease serine 5,Chapter XI Diseases of the digestive system,Inguinal hernia,18024,780,0.62 [0.52-0.73],7.666152222049481e-09
TMPRSS5,Transmembrane protease serine 5,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,19133,164,0.53 [0.38-0.75],0.0002732167309831
TMPRSS5,Transmembrane protease serine 5,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Palmar fascial fibromatosis [Dupuytren],19122,153,0.53 [0.37-0.75],0.0004003018259809
