Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,20274,819,2.04 [1.72-2.43],4.728885275010106e-16
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,19657,240,4.34 [3.32-5.68],9.725406164026284e-27
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,22483,139,1.35 [0.88-2.06],0.1657275591448557
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15161,813,3.38 [2.84-4.03],4.606363392087167e-43
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,22442,98,1.59 [0.99-2.55],0.0572141389458803
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,20377,92,5.17 [3.48-7.67],4.0480824250362456e-16
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",23494,97,1.57 [0.97-2.52],0.0656743066922702
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,23510,67,0.54 [0.28-1.06],0.0736995290683281
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,19943,50,3.77 [2.17-6.56],2.5355592826520835e-06
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,22500,119,3.86 [2.76-5.41],3.874756020092295e-15
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,22466,85,4.20 [2.86-6.17],2.3041639255990023e-13
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,23591,57,3.23 [1.90-5.49],1.3986287538612549e-05
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Chapter I Certain infectious and parasitic diseases,Other viral diseases,23612,65,1.22 [0.65-2.28],0.5438917859862205
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",23604,57,1.25 [0.64-2.45],0.5141421511942671
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Chapter I Certain infectious and parasitic diseases,Mycoses,23262,42,2.16 [1.10-4.23],0.0251040797056217
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",22330,392,2.02 [1.60-2.54],2.015326168130907e-09
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,22086,148,2.31 [1.63-3.29],3.017794603758099e-06
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22209,271,1.99 [1.52-2.62],7.211434481176289e-07
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",18442,80,1.19 [0.69-2.05],0.5366237074682162
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",18412,50,1.32 [0.64-2.71],0.4490526022330182
IGFBPL1,Insulin-like growth factor-binding protein-like 1,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",18634,272,1.05 [0.77-1.45],0.7423234192476098
