Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,17270,700,1.01 [0.91-1.12],0.9034551936347284
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,16702,196,1.03 [0.84-1.25],0.7803125536947462
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,19078,120,1.01 [0.79-1.29],0.9552504003006704
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,12857,664,1.02 [0.91-1.14],0.754116836626746
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,19042,84,1.02 [0.76-1.37],0.8983298614122058
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,17320,73,0.91 [0.66-1.26],0.5678815754547766
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",19908,83,1.04 [0.77-1.40],0.8039211099933743
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,19921,56,0.98 [0.68-1.41],0.9253812996106976
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,16974,48,1.39 [0.96-2.00],0.0804490063507506
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,19115,101,0.94 [0.71-1.23],0.630385011575041
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,19081,67,0.75 [0.53-1.06],0.1022262325694738
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,19980,50,1.26 [0.88-1.82],0.2069704854123205
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Other viral diseases,20003,62,1.14 [0.82-1.58],0.4371165137165446
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",19995,54,1.21 [0.86-1.72],0.2749702324401202
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Mycoses,19733,37,1.04 [0.67-1.61],0.8773048997070773
