Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,A1BG,Alpha-1B-glycoprotein,14314,284,1.23 [0.65-2.34],0.5265031804738178
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AAMDC,Mth938 domain-containing protein,13943,273,1.02 [0.82-1.28],0.8387915547687357
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AARSD1,Alanyl-tRNA editing protein Aarsd1,16284,342,1.03 [0.87-1.23],0.6940277367062619
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ABCA2,ATP-binding cassette sub-family A member 2,13810,273,1.11 [0.81-1.53],0.5235147019895049
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ABHD14B,Protein ABHD14B,16158,340,0.92 [0.77-1.10],0.3610776777714551
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ABL1,Tyrosine-protein kinase ABL1,16284,342,1.04 [0.90-1.21],0.5519973686530659
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ABO,Histo-blood group ABO system transferase,14301,283,0.90 [0.83-0.97],0.0092383177329661
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ABRAXAS2,BRISC complex subunit Abraxas 2,13810,273,0.98 [0.82-1.18],0.8471102543331601
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",15996,337,1.11 [0.99-1.25],0.0846471731486562
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",14048,279,1.12 [0.97-1.29],0.1369694020233442
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",14296,279,1.06 [0.93-1.20],0.3704451703612523
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACAN,Aggrecan core protein,16173,337,1.17 [0.83-1.66],0.3789139490933572
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACE,Angiotensin-converting enzyme,14301,283,1.38 [0.92-2.09],0.1211524658252469
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACE2,Angiotensin-converting enzyme 2,16049,334,1.39 [1.19-1.63],3.794246404260149e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACHE,Acetylcholinesterase,14007,278,1.29 [0.94-1.79],0.1174203298753476
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACOT13,Acyl-coenzyme A thioesterase 13,14221,284,0.99 [0.90-1.10],0.9005002549348179
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,16332,343,1.06 [0.88-1.28],0.5259299303409983
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACP1,Low molecular weight phosphotyrosine protein phosphatase,13882,279,0.70 [0.53-0.92],0.0110758655739322
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACP5,Tartrate-resistant acid phosphatase type 5,16423,344,1.10 [0.81-1.49],0.5361148267719461
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACP6,Lysophosphatidic acid phosphatase type 6,16453,343,1.11 [0.96-1.29],0.1597705962850544
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACRBP,Acrosin-binding protein,14234,282,1.02 [0.76-1.37],0.897635278052812
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACRV1,Acrosomal protein SP-10,13882,279,1.10 [1.00-1.20],0.0398429883169662
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACSL1,Long-chain-fatty-acid--CoA ligase 1,13810,273,0.98 [0.70-1.37],0.905963391523941
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACTA2,"Actin, aortic smooth muscle",16049,334,1.33 [1.10-1.60],0.002890349470518
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACTN2,Alpha-actinin-2,13810,273,1.05 [0.86-1.28],0.6240393816225173
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACTN4,Alpha-actinin-4,16041,338,1.00 [0.74-1.35],0.997281719564462
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACVRL1,Serine/threonine-protein kinase receptor R3,16176,340,2.54 [1.86-3.47],5.129956561562519e-09
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACY1,Aminoacylase-1,16332,343,1.15 [0.99-1.34],0.0744703431305297
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,13810,273,1.12 [0.91-1.38],0.2654131927148575
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACYP1,Acylphosphatase-1,13952,277,0.90 [0.75-1.08],0.2603251915485272
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADA,Adenosine deaminase,16495,346,1.30 [1.01-1.69],0.0424236066014168
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADA2,Adenosine deaminase 2,16259,336,1.65 [1.34-2.04],2.101546991758199e-06
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,13882,279,1.55 [1.13-2.11],0.0058341333607585
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,16049,334,1.18 [0.86-1.62],0.2934706596073682
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,16200,340,1.68 [1.29-2.19],0.0001046496161006
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,16495,346,1.52 [1.13-2.03],0.0050408501540551
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,16439,344,1.44 [1.05-1.97],0.0220410819766829
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,14221,284,1.77 [1.24-2.51],0.0014710379324598
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,13882,279,1.14 [0.79-1.64],0.4807783153434328
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,16538,345,0.56 [0.38-0.82],0.0029929875431312
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,16284,342,1.34 [1.07-1.67],0.0118054211829999
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,16049,334,0.98 [0.71-1.36],0.9230221088438338
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,13882,279,1.24 [0.90-1.72],0.182857310618177
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,16415,340,0.80 [0.65-1.00],0.0453489461835972
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTSL2,ADAMTS-like protein 2,14298,283,1.43 [1.04-1.96],0.0283708709709581
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTSL4,ADAMTS-like protein 4,13943,273,1.02 [0.63-1.66],0.9259139112915692
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTSL5,ADAMTS-like protein 5,14296,279,1.07 [0.79-1.43],0.674884095076181
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,15996,337,0.77 [0.54-1.10],0.1489905278418788
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADD1,Alpha-adducin,14007,278,0.93 [0.79-1.09],0.3561610413047991
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRB3,Adhesion G protein-coupled receptor B3,16176,340,1.44 [1.09-1.91],0.0112821071344516
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRD1,Adhesion G-protein coupled receptor D1,14007,278,1.71 [1.30-2.25],0.0001212489453711
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRE1,Adhesion G protein-coupled receptor E1,14221,284,1.19 [0.97-1.45],0.0910185991480729
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRE2,Adhesion G protein-coupled receptor E2,16408,345,1.39 [1.00-1.95],0.0510542568861334
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRE5,Adhesion G protein-coupled receptor E5,16464,345,1.42 [1.05-1.91],0.0212865839657626
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRF5,Adhesion G protein-coupled receptor F5,14296,279,1.52 [1.01-2.28],0.0433651841229506
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRG1,Adhesion G-protein coupled receptor G1,16284,342,1.17 [1.06-1.30],0.0015086111760105
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRG2,Adhesion G-protein coupled receptor G2,16332,343,0.51 [0.37-0.70],3.12499839677338e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRV1,Adhesion G-protein coupled receptor V1,13831,280,0.97 [0.81-1.15],0.6880658198065555
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADH1B,All-trans-retinol dehydrogenase,14007,278,1.11 [0.95-1.29],0.1862233969329009
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,16049,334,1.09 [0.96-1.22],0.1712760519963526
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADIPOQ,Adiponectin,14314,284,0.77 [0.66-0.89],0.0003806699857532
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADM,Pro-adrenomedullin,16481,343,2.27 [1.58-3.27],1.0846941654236446e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADRA2A,Alpha-2A adrenergic receptor,13810,273,0.94 [0.79-1.12],0.4961148965684445
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AFAP1,Actin filament-associated protein 1,14007,278,1.03 [0.89-1.18],0.6951188883111362
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AFM,Afamin,14314,284,1.21 [0.68-2.15],0.5205677502374304
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AFP,Alpha-fetoprotein,16145,340,0.79 [0.68-0.92],0.001737701789164
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AGBL2,Cytosolic carboxypeptidase 2,13831,280,1.00 [0.87-1.14],0.9456959447321618
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AGER,Advanced glycosylation end product-specific receptor,16306,345,1.17 [0.94-1.47],0.1596325207030805
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AGR2,Anterior gradient protein 2 homolog,15842,329,1.30 [1.18-1.43],5.5857940410580775e-08
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AGR3,Anterior gradient protein 3,15961,333,1.05 [0.89-1.23],0.5788222844049467
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AGRN,Agrin,16408,345,1.85 [1.45-2.35],5.242339748594822e-07
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AGRP,Agouti-related protein,16495,346,1.17 [0.98-1.41],0.0905195647650943
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AGT,Angiotensinogen,14301,283,0.83 [0.53-1.29],0.408469759816202
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AGXT,Serine--pyruvate aminotransferase,16332,343,1.20 [1.06-1.36],0.0030359949347829
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AHCY,Adenosylhomocysteinase,16332,343,1.05 [0.91-1.21],0.5248846496200561
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AHNAK,Neuroblast differentiation-associated protein AHNAK,13943,273,0.94 [0.65-1.37],0.7640814672347231
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AHNAK2,Protein AHNAK2,13943,273,1.65 [1.17-2.31],0.0038679264671685
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AHSA1,Activator of 90 kDa heat shock protein ATPase homolog 1,14234,282,1.08 [0.92-1.28],0.3464639245734521
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AHSG,Alpha-2-HS-glycoprotein,14301,283,1.38 [0.91-2.11],0.1323450310337011
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AHSP,Alpha-hemoglobin-stabilizing protein,16329,340,0.99 [0.89-1.10],0.8459760537239264
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AIDA,"Axin interactor, dorsalization-associated protein",13912,277,0.88 [0.75-1.03],0.1179356393052696
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AIF1,Allograft inflammatory factor 1,15996,337,1.04 [0.86-1.25],0.7189360618578298
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AIF1L,Allograft inflammatory factor 1-like,13943,273,1.07 [0.88-1.30],0.5157703819285997
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AIFM1,"Apoptosis-inducing factor 1, mitochondrial",16262,341,1.04 [0.95-1.14],0.3819621928797628
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AK1,Adenylate kinase isoenzyme 1,16332,343,1.01 [0.87-1.17],0.9130962525569688
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AK2,"Adenylate kinase 2, mitochondrial",14273,286,0.98 [0.88-1.09],0.6806417899015054
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AKAP12,A-kinase anchor protein 12,14007,278,0.93 [0.52-1.64],0.8009271000300376
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AKR1B1,Aldo-keto reductase family 1 member B1,15996,337,0.90 [0.79-1.03],0.1264901301154514
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AKR1B10,Aldo-keto reductase family 1 member B10,13912,277,1.09 [0.91-1.30],0.3554086390134884
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AKR1C4,Aldo-keto reductase family 1 member C4,16049,334,1.25 [1.07-1.46],0.0046735312170826
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AKR7L,Aflatoxin B1 aldehyde reductase member 4,13882,279,0.94 [0.79-1.13],0.5222014496704701
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AKT1S1,Proline-rich AKT1 substrate 1,15979,334,0.94 [0.81-1.09],0.3874987234124488
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AKT2,RAC-beta serine/threonine-protein kinase,14273,282,0.91 [0.83-1.00],0.0444717304243891
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AKT3,RAC-gamma serine/threonine-protein kinase,15932,336,0.84 [0.70-1.00],0.0492325599087001
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ALCAM,CD166 antigen,16538,345,1.14 [0.73-1.79],0.563591359383856
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ALDH1A1,Retinal dehydrogenase 1,16358,340,1.04 [0.88-1.24],0.6201732083846438
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ALDH2,"Aldehyde dehydrogenase, mitochondrial",14234,282,1.03 [0.84-1.27],0.7518606253572785
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",16266,343,1.20 [1.06-1.34],0.0025928974981666
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",14273,282,1.15 [0.91-1.45],0.2580158013326452
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ALMS1,Alstrom syndrome protein 1,14048,279,0.97 [0.74-1.26],0.8016216586867215
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ALPI,Intestinal-type alkaline phosphatase,13882,279,1.07 [0.97-1.17],0.1743141883905049
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ALPP,"Alkaline phosphatase, placental type",16284,342,1.07 [0.98-1.17],0.1180302767041104
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AMBN,Ameloblastin,16041,338,0.78 [0.53-1.15],0.2035530143387945
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AMBP,Protein AMBP,16450,342,2.62 [1.68-4.09],2.130936503237214e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AMDHD2,N-acetylglucosamine-6-phosphate deacetylase,14298,283,0.96 [0.62-1.50],0.8597354654439499
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AMFR,E3 ubiquitin-protein ligase AMFR,15979,334,0.96 [0.81-1.12],0.5844163960661438
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AMIGO1,Amphoterin-induced protein 1,13912,277,0.97 [0.76-1.24],0.8104336764165773
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AMIGO2,Amphoterin-induced protein 2,16284,342,1.20 [0.80-1.81],0.3737319183759875
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AMN,Protein amnionless,16041,338,1.17 [0.96-1.44],0.1190766113947233
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AMOT,Angiomotin,14007,278,1.26 [0.96-1.67],0.0974144314366127
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AMOTL2,Angiomotin-like protein 2,14173,280,1.05 [0.83-1.34],0.66152671946775
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AMPD3,AMP deaminase 3,14273,286,0.93 [0.79-1.09],0.3690223757609395
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AMY1A_AMY1B_AMY1C,Alpha-amylase 1A_Alpha-amylase 1B_Alpha-amylase 1C,13372,262,1.19 [0.95-1.49],0.1201610017836692
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AMY2A,Pancreatic alpha-amylase,15698,330,1.08 [0.89-1.32],0.4283306740935664
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AMY2B,Alpha-amylase 2B,15221,318,1.12 [0.92-1.37],0.2677273494080309
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ANG,Angiogenin,16318,338,1.80 [1.39-2.34],8.373469129498436e-06
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ANGPT1,Angiopoietin-1,16257,341,0.93 [0.83-1.04],0.19045980313617
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ANGPT2,Angiopoietin-2,16481,343,1.40 [1.10-1.78],0.0058810605333049
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ANGPTL1,Angiopoietin-related protein 1,16099,334,0.98 [0.70-1.37],0.8941625999867946
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ANGPTL2,Angiopoietin-related protein 2,16352,344,1.29 [1.02-1.64],0.0335913597908089
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ANGPTL3,Angiopoietin-related protein 3,16370,338,0.70 [0.55-0.90],0.0050447274997104
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ANGPTL4,Angiopoietin-related protein 4,16381,345,1.40 [1.13-1.73],0.0022262931570311
