Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Gastric ulcer,A1BG,Alpha-1B-glycoprotein,14195,165,1.80 [0.77-4.19],0.1730056584924156
Chapter XI Diseases of the digestive system,Gastric ulcer,AAMDC,Mth938 domain-containing protein,13827,157,0.97 [0.73-1.31],0.862016660582767
Chapter XI Diseases of the digestive system,Gastric ulcer,AARSD1,Alanyl-tRNA editing protein Aarsd1,16148,206,0.97 [0.78-1.21],0.7874860176394735
Chapter XI Diseases of the digestive system,Gastric ulcer,ABCA2,ATP-binding cassette sub-family A member 2,13695,158,1.10 [0.72-1.68],0.6499301440960925
Chapter XI Diseases of the digestive system,Gastric ulcer,ABHD14B,Protein ABHD14B,16021,203,0.86 [0.69-1.08],0.2045203058868988
Chapter XI Diseases of the digestive system,Gastric ulcer,ABL1,Tyrosine-protein kinase ABL1,16148,206,0.94 [0.78-1.14],0.5412020385772152
Chapter XI Diseases of the digestive system,Gastric ulcer,ABO,Histo-blood group ABO system transferase,14182,164,0.88 [0.79-0.98],0.016030989273122
Chapter XI Diseases of the digestive system,Gastric ulcer,ABRAXAS2,BRISC complex subunit Abraxas 2,13695,158,0.90 [0.71-1.15],0.3994867600134104
Chapter XI Diseases of the digestive system,Gastric ulcer,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",15859,200,1.10 [0.94-1.28],0.2309843710877205
Chapter XI Diseases of the digestive system,Gastric ulcer,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",13930,161,1.07 [0.87-1.31],0.5197414678565477
Chapter XI Diseases of the digestive system,Gastric ulcer,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",14180,163,1.01 [0.85-1.19],0.9294251491311014
Chapter XI Diseases of the digestive system,Gastric ulcer,ACAN,Aggrecan core protein,16039,203,1.14 [0.73-1.79],0.5578769269834116
Chapter XI Diseases of the digestive system,Gastric ulcer,ACE,Angiotensin-converting enzyme,14182,164,1.00 [0.58-1.73],0.9902249399939628
Chapter XI Diseases of the digestive system,Gastric ulcer,ACE2,Angiotensin-converting enzyme 2,15913,198,1.40 [1.15-1.71],0.0009297524193743
