Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,A1BG,Alpha-1B-glycoprotein,14223,193,1.93 [0.89-4.18],0.0968419051382336
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,AAMDC,Mth938 domain-containing protein,13857,187,1.00 [0.76-1.30],0.9744524319060566
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,AARSD1,Alanyl-tRNA editing protein Aarsd1,16168,226,1.03 [0.83-1.27],0.7806917006336469
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ABCA2,ATP-binding cassette sub-family A member 2,13723,186,0.74 [0.49-1.12],0.1601707547499353
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ABHD14B,Protein ABHD14B,16040,222,0.87 [0.70-1.08],0.2082920831177575
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ABL1,Tyrosine-protein kinase ABL1,16168,226,0.90 [0.75-1.08],0.2682288760274218
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ABO,Histo-blood group ABO system transferase,14211,193,0.95 [0.86-1.04],0.2849280399416269
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ABRAXAS2,BRISC complex subunit Abraxas 2,13723,186,0.91 [0.73-1.13],0.381164252189231
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",15877,218,1.08 [0.93-1.26],0.2941753518204035
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",13960,191,0.95 [0.77-1.18],0.658885726101247
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",14210,193,1.04 [0.89-1.21],0.6199991475573797
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACAN,Aggrecan core protein,16060,224,0.65 [0.42-0.99],0.0455902236912473
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACE,Angiotensin-converting enzyme,14211,193,1.49 [0.91-2.45],0.1113270075348379
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACE2,Angiotensin-converting enzyme 2,15934,219,1.41 [1.16-1.72],0.0005074580959453
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACHE,Acetylcholinesterase,13921,192,0.99 [0.66-1.48],0.9548548143116578
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACOT13,Acyl-coenzyme A thioesterase 13,14129,192,1.02 [0.90-1.15],0.7399600164652431
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,16213,224,0.99 [0.78-1.26],0.9397493055614228
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACP1,Low molecular weight phosphotyrosine protein phosphatase,13794,191,0.66 [0.47-0.93],0.0172158331213518
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACP5,Tartrate-resistant acid phosphatase type 5,16304,225,1.05 [0.72-1.53],0.8005221081422588
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACP6,Lysophosphatidic acid phosphatase type 6,16337,227,1.08 [0.90-1.29],0.418130465981709
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACRBP,Acrosin-binding protein,14145,193,0.87 [0.60-1.26],0.4711866411155215
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACRV1,Acrosomal protein SP-10,13794,191,1.01 [0.90-1.12],0.9192427098267442
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ACSL1,Long-chain-fatty-acid--CoA ligase 1,13723,186,1.22 [0.86-1.71],0.2667643590807476
