Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,A1BG,Alpha-1B-glycoprotein,13705,831,1.41 [0.96-2.07],0.0776735303533279
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,AAMDC,Mth938 domain-containing protein,13334,816,0.86 [0.76-0.99],0.0319878958205779
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,AARSD1,Alanyl-tRNA editing protein Aarsd1,15497,962,1.03 [0.93-1.14],0.5702657840444996
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ABCA2,ATP-binding cassette sub-family A member 2,13204,802,1.20 [1.00-1.45],0.0521967677018933
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ABHD14B,Protein ABHD14B,15384,952,0.95 [0.85-1.05],0.3232659434685379
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ABL1,Tyrosine-protein kinase ABL1,15497,962,0.99 [0.91-1.09],0.8883631239599249
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ABO,Histo-blood group ABO system transferase,13687,831,1.00 [0.96-1.05],0.9178955071653232
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ABRAXAS2,BRISC complex subunit Abraxas 2,13204,802,0.98 [0.88-1.09],0.7417373658159356
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",15244,956,1.11 [1.03-1.19],0.0050012252775265
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",13431,822,1.04 [0.95-1.14],0.3952218470767379
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",13680,831,1.03 [0.96-1.12],0.3943404173162139
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACAN,Aggrecan core protein,15419,957,1.05 [0.85-1.30],0.6394748211181152
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACE,Angiotensin-converting enzyme,13687,831,1.03 [0.80-1.32],0.8227339989137643
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACE2,Angiotensin-converting enzyme 2,15295,943,1.23 [1.11-1.36],8.134650110033265e-05
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACHE,Acetylcholinesterase,13398,823,1.10 [0.90-1.35],0.3313223550449102
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACOT13,Acyl-coenzyme A thioesterase 13,13609,825,1.02 [0.96-1.09],0.4766560486107278
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,15582,963,0.99 [0.88-1.11],0.8624503060725579
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACP1,Low molecular weight phosphotyrosine protein phosphatase,13263,804,0.92 [0.79-1.08],0.32360245848056
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACP5,Tartrate-resistant acid phosphatase type 5,15682,971,1.02 [0.85-1.23],0.8440197676465637
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACP6,Lysophosphatidic acid phosphatase type 6,15688,975,1.07 [0.98-1.17],0.120558231396868
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACRBP,Acrosin-binding protein,13610,832,0.98 [0.82-1.17],0.7928976255800757
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACRV1,Acrosomal protein SP-10,13263,804,1.01 [0.95-1.06],0.8079502928389495
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACSL1,Long-chain-fatty-acid--CoA ligase 1,13204,802,0.96 [0.79-1.17],0.6926250707206139
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACTA2,"Actin, aortic smooth muscle",15295,943,1.19 [1.05-1.35],0.0053273507010322
