Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,23,0.84 [0.75-0.93],0.0009514021816113
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",EFNA1,Ephrin-A1,Inverse variance weighted,15,1.25 [1.13-1.40],2.73371732822485e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",IGFBP6,Insulin-like growth factor-binding protein 6,Inverse variance weighted,6,1.66 [1.21-2.28],0.0018154380134581
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,6,0.77 [0.66-0.90],0.0010267187271942
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",INSL5,Insulin-like peptide INSL5,Inverse variance weighted,11,0.77 [0.66-0.91],0.0020194882424366
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",OXT,Oxytocin-neurophysin 1,Inverse variance weighted,33,1.15 [1.05-1.26],0.0017047203234067
