Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
SEPTIN9,Septin-9,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,2,0.25 [0.05-1.33],0.104282293757111
SEPTIN9,Septin-9,Chapter II Neoplasms,Lymphoid leukaemia,Inverse variance weighted,2,0.54 [0.18-1.59],0.262429939236194
