Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
CNTNAP4,Contactin-associated protein-like 4,Chapter XI Diseases of the digestive system,Coeliac disease,Inverse variance weighted,3,1.35 [0.72-2.55],0.346030606398467
CNTNAP4,Contactin-associated protein-like 4,Chapter XI Diseases of the digestive system,Intestinal malabsorption,Inverse variance weighted,3,0.68 [0.25-1.84],0.450995726951908
