Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
TSC22D1,TSC22 domain family protein 1,Chapter XI Diseases of the digestive system,Coeliac disease,Wald ratio,1,2.92 [1.02-8.31],0.0448588152759783
TSC22D1,TSC22 domain family protein 1,Chapter XI Diseases of the digestive system,Intestinal malabsorption,Wald ratio,1,3.19 [0.52-19.38],0.208554134369804
