Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
CSNK1D,Casein kinase I isoform delta,Chapter XI Diseases of the digestive system,Coeliac disease,Inverse variance weighted,3,1.15 [0.55-2.42],0.712797698994172
CSNK1D,Casein kinase I isoform delta,Chapter XI Diseases of the digestive system,Intestinal malabsorption,Inverse variance weighted,3,0.61 [0.19-1.97],0.412985687069604
