Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
PQBP1,Polyglutamine-binding protein 1,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",Wald ratio,1,0.46 [0.01-24.53],0.699467965244225
PQBP1,Polyglutamine-binding protein 1,Chapter II Neoplasms,Lymphoid leukaemia,Wald ratio,1,2.24 [0.17-29.73],0.540984946279382
