Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,19505,49,1.65 [1.04-2.59],0.0318609290603997
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter II Neoplasms,Carcinoma in situ of breast,7686,45,1.94 [1.11-3.41],0.0206610368022731
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter II Neoplasms,Leiomyoma of uterus,9978,146,1.45 [1.01-2.10],0.0456427522630174
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter II Neoplasms,"Malignant neoplasm of corpus uteri, excluding all cancers (controls excluding all cancers)",7799,96,1.82 [1.24-2.66],0.0020550562872576
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",14015,81,1.67 [1.05-2.63],0.0290540401964021
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter II Neoplasms,"Other and unspecified types of non-Hodgkin lymphoma, hilmo, excluding all cancers",14042,108,1.51 [1.01-2.26],0.04560766514243
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,19248,309,1.39 [1.10-1.77],0.0058159256210462
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,17622,106,1.58 [1.08-2.30],0.0172774659912034
CD3D,T-cell surface glycoprotein CD3 delta chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,17653,367,0.67 [0.47-0.95],0.0256942570036547
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter IX Diseases of the circulatory system,Other embolism and thrombosis,17958,37,1.73 [1.06-2.82],0.0290671299632192
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,18332,418,0.68 [0.49-0.95],0.0231878926071531
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",19439,282,1.37 [1.06-1.76],0.0145665386695468
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter VI Diseases of the nervous system,Other diseases of spinal cord,19004,66,0.39 [0.16-0.98],0.0453747411491632
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter VI Diseases of the nervous system,Trigeminal neuralgia,17975,61,1.75 [1.19-2.56],0.0042169522117474
CD3D,T-cell surface glycoprotein CD3 delta chain,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Conjunctivitis (acute, non atopic)",19399,63,1.60 [1.00-2.56],0.0476366846164913
CD3D,T-cell surface glycoprotein CD3 delta chain,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of eyelid, lacrimal system and orbit",19146,728,1.22 [1.02-1.46],0.0337489032549214
CD3D,T-cell surface glycoprotein CD3 delta chain,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Glaucoma,19392,845,1.21 [1.02-1.42],0.0265789929958992
CD3D,T-cell surface glycoprotein CD3 delta chain,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Myopia,18844,183,1.40 [1.04-1.88],0.026882441780582
CD3D,T-cell surface glycoprotein CD3 delta chain,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,17013,2254,1.12 [1.00-1.25],0.0471046948499973
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter VIII Diseases of the ear and mastoid process,Diseases of external ear,19467,116,1.60 [1.16-2.21],0.0039921624125361
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter X Diseases of the respiratory system,"Diseases of vocal cords and larynx+other diseases of upper respiratory tract, no elsewhere classified",18690,291,1.39 [1.08-1.78],0.0109851438756074
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,19392,1433,1.16 [1.01-1.33],0.0373619770796774
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",19049,1833,1.14 [1.01-1.29],0.0311785557685212
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter XI Diseases of the digestive system,Acute peritonitis,19097,89,1.60 [1.11-2.31],0.0114920700789337
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter XI Diseases of the digestive system,Coeliac disease,18062,103,1.49 [1.05-2.11],0.0258434666420815
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter XI Diseases of the digestive system,Diseases of peritoneum,19430,422,1.33 [1.07-1.65],0.0115215458588512
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter XI Diseases of the digestive system,Diseases of the digestive system,19230,1271,1.18 [1.02-1.36],0.0216545015662678
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter XI Diseases of the digestive system,Duodenal ulcer,13749,198,1.44 [1.10-1.89],0.0079198030559223
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter XI Diseases of the digestive system,Gastric ulcer,13912,361,1.34 [1.06-1.69],0.0130943104174884
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,14091,540,1.34 [1.11-1.62],0.0021687331015866
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,14172,6913,1.08 [1.01-1.16],0.0177260479871619
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter XI Diseases of the digestive system,Oesophagitis,14138,587,1.29 [1.07-1.56],0.0072203394720823
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter XI Diseases of the digestive system,Other diseases of intestine,14056,1629,1.17 [1.04-1.33],0.0105479532597537
CD3D,T-cell surface glycoprotein CD3 delta chain,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,16271,45,1.63 [1.04-2.55],0.0332877523108055
