Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",22080,194,1.78 [1.30-2.43],0.0002797052153917
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",23306,251,1.98 [1.54-2.55],1.0904141729504097e-07
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",23026,1774,1.78 [1.61-1.98],3.8815640935741276e-27
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Candidiasis,23311,558,2.03 [1.72-2.40],5.143462637345887e-17
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,22545,4274,1.73 [1.61-1.85],1.3461227857126362e-51
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),22484,4352,1.89 [1.78-2.02],7.8728069617522405e-84
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,23017,1441,1.72 [1.52-1.94],2.281036406167812e-18
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,23215,130,2.20 [1.60-3.03],1.3697402766983325e-06
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,20452,1314,2.10 [1.89-2.35],6.02927294136666e-41
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,19732,1599,2.21 [2.02-2.42],9.995986978562157e-66
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,19226,347,2.53 [2.14-2.99],2.089756870050636e-27
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15156,2778,2.03 [1.87-2.21],3.025155252254611e-62
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,19165,501,2.26 [1.92-2.65],4.585853450461773e-23
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,23289,1713,1.70 [1.52-1.90],6.648260063553908e-21
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Mycoses,23407,654,1.90 [1.61-2.23],1.0088245496515175e-14
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22506,1254,1.80 [1.59-2.04],1.3725522566655003e-20
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,23334,1448,1.92 [1.72-2.14],1.767753112009528e-32
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,21827,251,2.00 [1.57-2.57],3.1917205344844235e-08
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,23468,67,2.89 [2.11-3.95],3.1090145572081536e-11
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Other septicaemia,23152,1266,1.89 [1.69-2.13],8.23773342724267e-27
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Other viral diseases,23403,143,2.11 [1.55-2.88],2.248516987526002e-06
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",23380,120,1.97 [1.37-2.83],0.0002700844053767
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,21762,510,2.28 [1.96-2.65],3.4610233618294784e-27
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,21566,314,1.72 [1.31-2.25],9.253004999003031e-05
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,21715,139,2.00 [1.42-2.82],6.726226431115595e-05
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,23453,53,2.36 [1.51-3.69],0.0001628752709318
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,23399,173,1.55 [1.08-2.23],0.0188249150185172
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],23305,79,2.06 [1.35-3.16],0.0008088654720204
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter II Neoplasms,Benign neoplasm of meninges,23452,65,2.33 [1.49-3.64],0.0002126515856428
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter II Neoplasms,Benign neoplasm: Transverse colon,23409,551,1.37 [1.10-1.71],0.0056528501486209
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter II Neoplasms,"Carcinoma in situ of breast, intraductal",9221,67,2.55 [1.43-4.56],0.0016130170856237
IGFBP7,Insulin-like growth factor-binding protein 7,Chapter II Neoplasms,Lung cancer and mesothelioma,14844,489,1.94 [1.54-2.44],2.053122136381827e-08
