Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
FYB1,FYN-binding protein 1,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,23148,51,0.75 [0.57-0.98],0.0334851390075356
FYB1,FYN-binding protein 1,Chapter I Certain infectious and parasitic diseases,Viral warts,22974,56,1.44 [1.11-1.86],0.0054394720842173
FYB1,FYN-binding protein 1,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",23106,126,0.83 [0.70-0.99],0.0330538245654392
FYB1,FYN-binding protein 1,Chapter II Neoplasms,"Haemangioma, any site",23107,123,0.83 [0.70-0.99],0.0358874230148362
FYB1,FYN-binding protein 1,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",8337,974,0.94 [0.88-1.00],0.0490858915938293
FYB1,FYN-binding protein 1,Chapter II Neoplasms,"Malignant neoplasm of rectum, excluding all cancers (controls excluding all cancers)",16579,136,0.83 [0.70-0.98],0.0252412390950871
FYB1,FYN-binding protein 1,Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",16533,90,1.23 [1.00-1.51],0.0468272006891131
FYB1,FYN-binding protein 1,Chapter II Neoplasms,Melanocytic naevi of trunk,23135,76,1.31 [1.05-1.63],0.0160165044722141
FYB1,FYN-binding protein 1,Chapter II Neoplasms,"Non-small cell lung cancer, excluding all cancers (controls excluding all cancers)",16772,329,0.88 [0.79-0.98],0.0168603617662496
FYB1,FYN-binding protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,22852,395,0.90 [0.82-0.99],0.0322808420523294
FYB1,FYN-binding protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,21432,74,1.30 [1.04-1.63],0.0216848864755503
FYB1,FYN-binding protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Idiopathic thrombocytopenic purpura,22691,66,0.70 [0.55-0.88],0.0027011524492877
FYB1,FYN-binding protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,20789,116,0.77 [0.65-0.92],0.0034626560263377
FYB1,FYN-binding protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,22799,1441,1.11 [1.06-1.17],3.771303590263682e-05
FYB1,FYN-binding protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,22982,357,0.74 [0.67-0.81],2.5263163442779567e-09
FYB1,FYN-binding protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",22918,293,0.65 [0.58-0.73],4.1030895228397926e-14
FYB1,FYN-binding protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression,22876,1429,1.09 [1.03-1.14],0.0014399372760584
FYB1,FYN-binding protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression or dysthymia,19481,1384,1.10 [1.04-1.15],0.0005383913705174
FYB1,FYN-binding protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,19668,4630,1.05 [1.02-1.08],0.0021945542875196
FYB1,FYN-binding protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,22312,2144,1.08 [1.03-1.12],0.0005247561240531
FYB1,FYN-binding protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,22038,631,0.91 [0.84-0.98],0.0109992641722673
FYB1,FYN-binding protein 1,Chapter IX Diseases of the circulatory system,"!Phlebitis/thrombophlebitis venae iliacae [externae/internae/communis], drug-induced",23026,303,0.88 [0.79-0.98],0.0195672566641558
FYB1,FYN-binding protein 1,Chapter IX Diseases of the circulatory system,Aortic aneurysm,21762,376,0.90 [0.81-0.99],0.0301648824834
FYB1,FYN-binding protein 1,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,11710,2851,0.95 [0.92-0.99],0.0054585410914689
FYB1,FYN-binding protein 1,Chapter IX Diseases of the circulatory system,Cardiomyopathy,17104,203,0.81 [0.71-0.92],0.001809118671123
FYB1,FYN-binding protein 1,Chapter IX Diseases of the circulatory system,DVT of lower extremities,21577,334,0.88 [0.80-0.98],0.0220838263739615
FYB1,FYN-binding protein 1,Chapter IX Diseases of the circulatory system,"Hypertension, portal",22990,96,0.78 [0.64-0.94],0.0113025688931563
FYB1,FYN-binding protein 1,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,12090,205,1.19 [1.04-1.36],0.0118702636317348
FYB1,FYN-binding protein 1,Chapter IX Diseases of the circulatory system,"Myocardial infarction, with ST-elevation",23031,189,1.19 [1.04-1.37],0.0129927664889501
FYB1,FYN-binding protein 1,Chapter IX Diseases of the circulatory system,Phlebitis and thrombophlebitis (not including DVT),21665,422,0.91 [0.83-1.00],0.0423536960705731
FYB1,FYN-binding protein 1,Chapter IX Diseases of the circulatory system,Vascular diseases of the intestine,21403,120,0.84 [0.70-0.99],0.0436243818321073
FYB1,FYN-binding protein 1,Chapter IX Diseases of the circulatory system,Venous thromboembolism,22884,951,0.93 [0.87-0.99],0.0179888358659961
FYB1,FYN-binding protein 1,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",19846,1456,1.09 [1.03-1.14],0.0010838122680786
FYB1,FYN-binding protein 1,Chapter V Mental and behavioural disorders,Vascular dementia,22254,230,0.85 [0.75-0.97],0.0148357630466945
FYB1,FYN-binding protein 1,Chapter VI Diseases of the nervous system,Vascular dementia (undefined),22193,224,0.85 [0.74-0.96],0.0102029230608555
FYB1,FYN-binding protein 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Chalazion,21896,36,1.40 [1.01-1.93],0.0421867703574942
FYB1,FYN-binding protein 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of optic nerve and visual pathways,23154,81,1.31 [1.06-1.62],0.0143050031979398
FYB1,FYN-binding protein 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of optic [2nd] nerve and visual pathways,23145,72,1.28 [1.02-1.61],0.0320271321546158
FYB1,FYN-binding protein 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Other, unspecified and serous retinal detachments",21508,73,0.77 [0.62-0.97],0.0249307713881796
FYB1,FYN-binding protein 1,Chapter X Diseases of the respiratory system,Bronchiectasis,19420,521,1.10 [1.01-1.19],0.0309532504255276
FYB1,FYN-binding protein 1,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,22028,3129,1.04 [1.01-1.08],0.0179760272397841
FYB1,FYN-binding protein 1,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,21005,6125,1.03 [1.00-1.05],0.0301421627640456
FYB1,FYN-binding protein 1,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,23038,595,1.09 [1.00-1.17],0.0398705423279171
FYB1,FYN-binding protein 1,Chapter XI Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",22438,1529,1.05 [1.00-1.10],0.0468572307494585
FYB1,FYN-binding protein 1,Chapter XI Diseases of the digestive system,Impacted teeth,23125,25,1.58 [1.07-2.33],0.0211493269670657
FYB1,FYN-binding protein 1,Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,23128,337,1.13 [1.02-1.26],0.0208962369663726
FYB1,FYN-binding protein 1,Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,22295,210,1.17 [1.02-1.33],0.0221393045194094
FYB1,FYN-binding protein 1,Chapter XI Diseases of the digestive system,Palatinal maxillary canine,23117,31,1.42 [1.00-2.01],0.0495869309859374
FYB1,FYN-binding protein 1,Chapter XII Diseases of the skin and subcutaneous tissue,Seborrhoeic keratosis,20770,339,0.89 [0.81-0.99],0.0353672788361379
FYB1,FYN-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,18975,5044,1.03 [1.00-1.06],0.0208170230777149
FYB1,FYN-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,19533,313,0.85 [0.77-0.95],0.0045197727412834
FYB1,FYN-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibromyalgia,19371,151,1.21 [1.03-1.41],0.0207077674884255
FYB1,FYN-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,15951,2020,1.05 [1.01-1.10],0.0196238833898088
FYB1,FYN-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,19148,81,1.31 [1.05-1.62],0.0150877821844281
