Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,ADGRB3,Adhesion G protein-coupled receptor B3,15151,55,3.97 [2.06-7.66],4.014891916591446e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,CAPG,Macrophage-capping protein,15183,55,1.95 [1.40-2.71],7.224409331438069e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,CCL4,C-C motif chemokine 4,15307,56,1.52 [1.24-1.85],3.908821723891084e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,CD302,CD302 antigen,15217,55,3.58 [2.06-6.24],6.485883590777169e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,CD5,T-cell surface glycoprotein CD5,15402,56,3.69 [1.97-6.93],4.81681672482456e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,CD79B,B-cell antigen receptor complex-associated protein beta chain,15452,55,2.44 [1.66-3.59],5.218066203585346e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,CHGB,Secretogranin-1,15358,56,2.99 [1.83-4.88],1.2023781893446244e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,DRAXIN,Draxin,15176,55,2.82 [1.69-4.72],7.874306577009548e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,EFNA1,Ephrin-A1,15249,56,4.34 [2.23-8.45],1.564081194988733e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,EFNA4,Ephrin-A4,15151,55,3.68 [1.96-6.92],5.187171217450666e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,EPHA2,Ephrin type-A receptor 2,14748,55,2.78 [1.69-4.57],5.726005410259512e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,EPHB6,Ephrin type-B receptor 6,15146,55,4.51 [2.22-9.17],3.0689341109491426e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,FCER2,Low affinity immunoglobulin epsilon Fc receptor,15276,56,2.60 [1.72-3.92],5.640879549301086e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,FOLR1,Folate receptor alpha,15241,55,4.44 [2.30-8.58],9.362524016707748e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,GFRA3,GDNF family receptor alpha-3,15132,55,4.36 [2.31-8.22],5.552381503328739e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,GPC1,Glypican-1,15419,56,5.05 [2.32-10.98],4.509364791387859e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,GUCA2A,Guanylin,15204,56,3.67 [2.04-6.58],1.3542082347749044e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,IGFBP4,Insulin-like growth factor-binding protein 4,15065,56,2.40 [1.61-3.59],1.9268397801924315e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,IL3RA,Interleukin-3 receptor subunit alpha,14978,54,3.18 [1.86-5.43],2.291728656809784e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,IL4R,Interleukin-4 receptor subunit alpha,15263,55,2.91 [1.81-4.69],1.0530958292264946e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,LAYN,Layilin,15146,55,3.38 [1.95-5.87],1.3857590739417708e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,NECTIN2,Nectin-2,15260,57,4.24 [2.18-8.25],2.070834494475625e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,NEFL,Neurofilament light polypeptide,14850,54,2.81 [1.87-4.23],6.679513137205522e-07
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,NPDC1,Neural proliferation differentiation and control protein 1,15279,57,3.00 [1.78-5.07],3.751296441960889e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,PDCD1,Programmed cell death protein 1,15397,56,2.59 [1.75-3.84],2.131951922796209e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,RNASET2,Ribonuclease T2,15388,56,3.88 [2.09-7.21],1.711889722963005e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,15419,56,3.22 [1.85-5.60],3.515584275052539e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,15276,56,4.19 [2.27-7.75],4.935672321079846e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,15176,55,2.48 [1.66-3.71],8.459859893778015e-06
