Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CALCB,Calcitonin gene-related peptide 2,18780,37,2.15 [1.50-3.08],3.375611751056826e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CCN3,CCN family member 3,21949,38,3.97 [2.27-6.96],1.361072337385481e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CD70,CD70 antigen,21725,38,2.61 [1.62-4.21],8.408332705254863e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CFD,Complement factor D,18852,36,5.30 [2.75-10.21],6.385999971539393e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CHCHD6,MICOS complex subunit MIC25,18754,38,3.36 [2.05-5.50],1.3826990492555026e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CHGA,Chromogranin-A,18827,35,1.75 [1.34-2.29],4.564112052901901e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CKAP4,Cytoskeleton-associated protein 4,21852,38,4.31 [2.20-8.45],2.1515693040955966e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),COL6A3,Collagen alpha-3(VI) chain,21981,38,4.69 [2.58-8.52],3.811954969402512e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),EDA2R,Tumor necrosis factor receptor superfamily member 27,21925,38,5.13 [3.12-8.44],1.2547017206752333e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),EDN1,Endothelin-1,18317,36,5.18 [2.51-10.71],8.945316913941223e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ELN,Elastin,18827,37,6.71 [3.33-13.54],1.0530669786311465e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),EPHB4,Ephrin type-B receptor 4,21981,38,5.60 [2.51-12.48],2.477986450787376e-05
