Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Oesophageal obstruction,ACY1,Aminoacylase-1,22592,32,2.32 [1.54-3.49],5.507745219188828e-05
Chapter XI Diseases of the digestive system,Oesophageal obstruction,C7orf50,Uncharacterized protein C7orf50,19590,27,1.17 [1.17-1.17],0.0
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CBLIF,Cobalamin binding intrinsic factor,22568,32,2.77 [1.87-4.10],3.613996580974405e-07
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CD164,Sialomucin core protein 24,22609,31,2.41 [1.58-3.66],3.922815206636856e-05
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CDHR2,Cadherin-related family member 2,22529,31,2.30 [1.54-3.42],4.016685003392392e-05
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CEACAM19,Carcinoembryonic antigen-related cell adhesion molecule 19,19567,26,2.80 [1.68-4.66],7.902795236208695e-05
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",19590,27,3.38 [2.07-5.52],1.1421255861417856e-06
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CHGA,Chromogranin-A,19640,27,2.95 [2.32-3.76],1.36402832909712e-18
Chapter XI Diseases of the digestive system,Oesophageal obstruction,CTSZ,Cathepsin Z,22579,31,5.51 [2.39-12.72],6.386164198553777e-05
Chapter XI Diseases of the digestive system,Oesophageal obstruction,FGFR2,Fibroblast growth factor receptor 2,22651,31,8.58 [3.14-23.42],2.7125945728007844e-05
Chapter XI Diseases of the digestive system,Oesophageal obstruction,FSTL3,Follistatin-related protein 3,22552,31,4.74 [2.17-10.35],9.66450676608388e-05
Chapter XI Diseases of the digestive system,Oesophageal obstruction,GAST,Gastrin,19590,27,1.87 [1.54-2.28],2.942534527403834e-10
Chapter XI Diseases of the digestive system,Oesophageal obstruction,GGT1,Glutathione hydrolase 1 proenzyme,22567,31,2.42 [1.55-3.77],9.230102991782157e-05
Chapter XI Diseases of the digestive system,Oesophageal obstruction,HSPB6,Heat shock protein beta-6,22808,32,3.22 [1.83-5.67],5.043125301155398e-05
Chapter XI Diseases of the digestive system,Oesophageal obstruction,KYNU,Kynureninase,22883,32,3.70 [2.15-6.36],2.329601491537696e-06
Chapter XI Diseases of the digestive system,Oesophageal obstruction,MB,Myoglobin,22889,31,2.08 [1.46-2.96],5.636524816870669e-05
Chapter XI Diseases of the digestive system,Oesophageal obstruction,NEK7,Serine/threonine-protein kinase Nek7,19269,25,0.82 [0.82-0.82],0.0
Chapter XI Diseases of the digestive system,Oesophageal obstruction,PALM2,Paralemmin-2,19590,27,4.70 [2.83-7.80],2.1715250349808923e-09
Chapter XI Diseases of the digestive system,Oesophageal obstruction,PGA4,Pepsin A-4,19655,27,4.73 [3.17-7.06],2.3753862202927452e-14
Chapter XI Diseases of the digestive system,Oesophageal obstruction,PHOSPHO1,Phosphoethanolamine/phosphocholine phosphatase,22477,31,8.21 [3.54-19.04],9.186448839431178e-07
Chapter XI Diseases of the digestive system,Oesophageal obstruction,PPP1R14A,Protein phosphatase 1 regulatory subunit 14A,19610,27,1.71 [1.41-2.07],5.6062947103822863e-08
Chapter XI Diseases of the digestive system,Oesophageal obstruction,RBP5,Retinol-binding protein 5,22529,31,2.51 [1.71-3.69],2.8777973732164075e-06
Chapter XI Diseases of the digestive system,Oesophageal obstruction,REG3G,Regenerating islet-derived protein 3-gamma,19541,25,2.82 [1.78-4.47],9.555774346203168e-06
Chapter XI Diseases of the digestive system,Oesophageal obstruction,SERPINA12,Serpin A12,21965,31,1.41 [1.19-1.66],7.187112279117743e-05
Chapter XI Diseases of the digestive system,Oesophageal obstruction,SMPD1,Sphingomyelin phosphodiesterase,22716,31,2.86 [1.74-4.69],3.258922598200611e-05
Chapter XI Diseases of the digestive system,Oesophageal obstruction,TEX101,Testis-expressed protein 101,19087,27,2.08 [1.79-2.42],5.267908169558009e-21
Chapter XI Diseases of the digestive system,Oesophageal obstruction,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,22651,31,3.70 [1.92-7.14],9.7083563861732e-05
Chapter XI Diseases of the digestive system,Oesophageal obstruction,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,22609,31,5.10 [2.25-11.54],9.23658966490114e-05
Chapter XI Diseases of the digestive system,Oesophageal obstruction,VSIG2,V-set and immunoglobulin domain-containing protein 2,19541,25,3.86 [2.51-5.93],7.339925613686937e-10
