Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Bronchiectasis,ABRAXAS2,BRISC complex subunit Abraxas 2,20256,345,1.30 [1.12-1.51],0.0006507932803849
Chapter X Diseases of the respiratory system,Bronchiectasis,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",20916,356,1.25 [1.12-1.39],3.5947305665246606e-05
Chapter X Diseases of the respiratory system,Bronchiectasis,ACE2,Angiotensin-converting enzyme 2,23590,407,1.45 [1.25-1.68],1.5288205319829632e-06
Chapter X Diseases of the respiratory system,Bronchiectasis,ACHE,Acetylcholinesterase,20464,345,0.51 [0.37-0.72],0.0001302802077139
Chapter X Diseases of the respiratory system,Bronchiectasis,ACOT13,Acyl-coenzyme A thioesterase 13,20810,352,1.21 [1.11-1.33],2.861611018966479e-05
Chapter X Diseases of the respiratory system,Bronchiectasis,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,24023,416,1.33 [1.16-1.54],6.19692084515405e-05
Chapter X Diseases of the respiratory system,Bronchiectasis,ACP5,Tartrate-resistant acid phosphatase type 5,24139,419,1.88 [1.44-2.44],2.772229031827017e-06
Chapter X Diseases of the respiratory system,Bronchiectasis,ACTA2,"Actin, aortic smooth muscle",23590,407,1.45 [1.25-1.68],9.175339484712746e-07
Chapter X Diseases of the respiratory system,Bronchiectasis,ACTN2,Alpha-actinin-2,20256,345,1.36 [1.16-1.60],0.0001867358307717
Chapter X Diseases of the respiratory system,Bronchiectasis,ACVRL1,Serine/threonine-protein kinase receptor R3,23823,406,2.81 [2.01-3.92],1.4932020113843031e-09
Chapter X Diseases of the respiratory system,Bronchiectasis,ADA2,Adenosine deaminase 2,23872,420,2.07 [1.72-2.49],1.758712056268912e-14
Chapter X Diseases of the respiratory system,Bronchiectasis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,24197,420,3.33 [2.53-4.39],8.31364413391769e-18
Chapter X Diseases of the respiratory system,Bronchiectasis,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,24326,423,0.47 [0.33-0.67],3.301075395156899e-05
Chapter X Diseases of the respiratory system,Bronchiectasis,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,20316,344,1.65 [1.26-2.15],0.0002583415589961
Chapter X Diseases of the respiratory system,Bronchiectasis,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,24110,419,0.59 [0.49-0.72],5.8617304573817446e-08
Chapter X Diseases of the respiratory system,Bronchiectasis,ADAMTSL2,ADAMTS-like protein 2,20909,357,1.79 [1.33-2.42],0.0001378920647416
Chapter X Diseases of the respiratory system,Bronchiectasis,ADGRE1,Adhesion G protein-coupled receptor E1,20810,352,1.49 [1.25-1.77],6.034078628748718e-06
Chapter X Diseases of the respiratory system,Bronchiectasis,ADGRF5,Adhesion G protein-coupled receptor F5,20916,356,1.84 [1.31-2.57],0.0003775384860394
Chapter X Diseases of the respiratory system,Bronchiectasis,ADGRG1,Adhesion G-protein coupled receptor G1,23931,416,1.30 [1.15-1.46],2.2675197454243367e-05
Chapter X Diseases of the respiratory system,Bronchiectasis,ADM,Pro-adrenomedullin,24243,419,2.64 [1.89-3.68],1.1660914443457396e-08
Chapter X Diseases of the respiratory system,Bronchiectasis,AGR2,Anterior gradient protein 2 homolog,23241,402,1.19 [1.10-1.30],3.125177428706887e-05
Chapter X Diseases of the respiratory system,Bronchiectasis,AGRN,Agrin,24157,416,2.09 [1.66-2.63],3.355882511727407e-10
Chapter X Diseases of the respiratory system,Bronchiectasis,AHCY,Adenosylhomocysteinase,24023,416,1.32 [1.17-1.49],8.900467935779835e-06
Chapter X Diseases of the respiratory system,Bronchiectasis,AIFM1,"Apoptosis-inducing factor 1, mitochondrial",23891,414,1.23 [1.14-1.33],3.027975323454596e-07
Chapter X Diseases of the respiratory system,Bronchiectasis,AK2,"Adenylate kinase 2, mitochondrial",20876,348,1.20 [1.09-1.32],0.000171938164904
Chapter X Diseases of the respiratory system,Bronchiectasis,ALCAM,CD166 antigen,24326,423,2.21 [1.43-3.43],0.0003509473828102
Chapter X Diseases of the respiratory system,Bronchiectasis,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",20888,351,1.58 [1.32-1.87],3.09869979359621e-07
Chapter X Diseases of the respiratory system,Bronchiectasis,ALPP,"Alkaline phosphatase, placental type",23931,416,1.34 [1.23-1.46],6.454406942405584e-12
Chapter X Diseases of the respiratory system,Bronchiectasis,AMBP,Protein AMBP,24213,419,3.18 [2.11-4.79],3.5682894385847584e-08
Chapter X Diseases of the respiratory system,Bronchiectasis,ANG,Angiogenin,23949,420,1.71 [1.36-2.14],3.462001255378601e-06
Chapter X Diseases of the respiratory system,Bronchiectasis,ANGPT2,Angiopoietin-2,24243,419,1.49 [1.19-1.86],0.0004355208838346
Chapter X Diseases of the respiratory system,Bronchiectasis,ANGPTL1,Angiopoietin-related protein 1,23707,405,1.80 [1.33-2.43],0.0001245788202475
Chapter X Diseases of the respiratory system,Bronchiectasis,ANGPTL2,Angiopoietin-related protein 2,24081,415,1.64 [1.33-2.03],3.844999466522189e-06
Chapter X Diseases of the respiratory system,Bronchiectasis,ANGPTL3,Angiopoietin-related protein 3,24033,422,1.59 [1.26-2.01],0.0001055596883514
Chapter X Diseases of the respiratory system,Bronchiectasis,ANGPTL4,Angiopoietin-related protein 4,24119,415,1.68 [1.38-2.03],1.2400669117428666e-07
Chapter X Diseases of the respiratory system,Bronchiectasis,ANXA10,Annexin A10,23439,406,1.21 [1.10-1.33],0.0001103655665261
Chapter X Diseases of the respiratory system,Bronchiectasis,ANXA2,Annexin A2,20078,345,1.26 [1.11-1.43],0.0003307957091993
Chapter X Diseases of the respiratory system,Bronchiectasis,ANXA3,Annexin A3,24197,420,1.25 [1.11-1.41],0.0003073286245028
Chapter X Diseases of the respiratory system,Bronchiectasis,ANXA4,Annexin A4,23900,414,1.22 [1.09-1.37],0.0007877069987871
Chapter X Diseases of the respiratory system,Bronchiectasis,AP3B1,AP-3 complex subunit beta-1,20810,352,1.32 [1.16-1.50],2.150569371280785e-05
Chapter X Diseases of the respiratory system,Bronchiectasis,APBB1IP,Amyloid beta A4 precursor protein-binding family B member 1-interacting protein,23931,416,1.42 [1.21-1.67],1.7802398153633263e-05
Chapter X Diseases of the respiratory system,Bronchiectasis,APCS,Serum amyloid P-component,20779,347,2.04 [1.52-2.75],2.370532833036732e-06
Chapter X Diseases of the respiratory system,Bronchiectasis,APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,24163,416,1.29 [1.13-1.48],0.0002549694643839
Chapter X Diseases of the respiratory system,Bronchiectasis,APOA2,Apolipoprotein A-II,20934,356,1.50 [1.22-1.84],0.0001276703603527
Chapter X Diseases of the respiratory system,Bronchiectasis,AREG,Amphiregulin,23931,416,1.75 [1.50-2.05],7.000969396842707e-13
Chapter X Diseases of the respiratory system,Bronchiectasis,ARHGAP30,Rho GTPase-activating protein 30,20525,345,1.47 [1.19-1.80],0.0002713384212735
Chapter X Diseases of the respiratory system,Bronchiectasis,ARHGAP45,Rho GTPase-activating protein 45,20464,345,1.27 [1.12-1.44],0.0001815950643553
Chapter X Diseases of the respiratory system,Bronchiectasis,ARHGEF1,Rho guanine nucleotide exchange factor 1,20876,348,1.21 [1.08-1.36],0.0009023556514729
Chapter X Diseases of the respiratory system,Bronchiectasis,ARSA,Arylsulfatase A,24031,417,1.51 [1.27-1.80],2.376766339551084e-06
Chapter X Diseases of the respiratory system,Bronchiectasis,ARSB,Arylsulfatase B,23931,416,1.36 [1.17-1.59],5.712810427773375e-05
Chapter X Diseases of the respiratory system,Bronchiectasis,ASAH1,Acid ceramidase,20708,355,1.45 [1.23-1.71],8.57408434566018e-06
Chapter X Diseases of the respiratory system,Bronchiectasis,ASGR1,Asialoglycoprotein receptor 1,23861,406,2.40 [1.82-3.17],6.967602345884548e-10
Chapter X Diseases of the respiratory system,Bronchiectasis,ASGR2,Asialoglycoprotein receptor 2,20934,356,2.81 [1.98-3.97],5.660141344286421e-09
Chapter X Diseases of the respiratory system,Bronchiectasis,ASPSCR1,Tether containing UBX domain for GLUT4,20888,351,1.34 [1.16-1.55],8.340145732868177e-05
Chapter X Diseases of the respiratory system,Bronchiectasis,ATP5IF1,"ATPase inhibitor, mitochondrial",24157,416,1.19 [1.10-1.29],2.451521610140172e-05
