Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",CD59,CD59 glycoprotein,26199,55,3.40 [1.69-6.83],0.0006078236306035
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",CLEC6A,C-type lectin domain family 6 member A,26573,53,2.37 [1.58-3.58],3.502532603236621e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",CLMP,CXADR-like membrane protein,27436,57,5.09 [2.04-12.70],0.0004859971898332
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",ENDOU,Poly(U)-specific endoribonuclease,21902,41,2.02 [1.36-3.00],0.000502936550814
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",HIP1,Huntingtin-interacting protein 1,22969,45,2.31 [1.54-3.44],4.621021715065357e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",KLK11,Kallikrein-11,27047,56,2.28 [1.51-3.45],9.575310531081816e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",MMP3,Stromelysin-1,27210,55,1.93 [1.31-2.85],0.0009405584534846
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",NOTCH1,Neurogenic locus notch homolog protein 1,27538,56,10.11 [3.24-31.56],6.800060028314382e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",REN,Renin,27210,55,1.62 [1.26-2.07],0.0001479593890519
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",RNASET2,Ribonuclease T2,27406,56,2.98 [1.74-5.11],6.818359383143976e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",RRP15,RRP15-like protein,22956,44,1.46 [1.17-1.81],0.0006469330389402
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",WFDC2,WAP four-disulfide core domain protein 2,25816,54,2.48 [1.54-3.99],0.0001759625297962
