Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,AREG,Amphiregulin,23695,116,1.63 [1.22-2.16],0.0007808417053286
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,ASGR1,Asialoglycoprotein receptor 1,23626,110,2.77 [1.66-4.64],0.0001040243761038
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,CGREF1,Cell growth regulator with EF hand domain protein 1,23781,115,1.95 [1.35-2.83],0.000399890245867
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,CHGA,Chromogranin-A,20740,99,1.54 [1.32-1.80],3.8959156176341257e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,COL9A1,Collagen alpha-1(IX) chain,23745,112,1.78 [1.32-2.40],0.0001830896508854
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,GAST,Gastrin,20710,99,1.29 [1.14-1.45],2.5473906361466485e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,GCG,Pro-glucagon,23231,113,1.26 [1.11-1.44],0.0004648505890757
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,GCHFR,GTP cyclohydrolase 1 feedback regulatory protein,19809,93,1.63 [1.23-2.16],0.0006797405463435
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,IL15,Interleukin-15,23745,112,2.09 [1.35-3.25],0.0009518637544446
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,LRP2,Low-density lipoprotein receptor-related protein 2,20167,98,1.76 [1.28-2.43],0.0005196326677536
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,MMP3,Stromelysin-1,23798,112,1.84 [1.37-2.48],6.177342029272245e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,NCS1,Neuronal calcium sensor 1,23994,116,2.90 [1.66-5.06],0.0001799541891624
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,NDRG1,Protein NDRG1,23210,112,1.31 [1.12-1.54],0.0008505093272365
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,PALM2,Paralemmin-2,20710,99,2.08 [1.36-3.16],0.0006728677801328
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,PGA4,Pepsin A-4,20750,100,1.82 [1.40-2.36],6.074670578385377e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,PLAUR,Urokinase plasminogen activator surface receptor,23629,111,2.72 [1.53-4.85],0.0006519161618147
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,PRSS8,Prostasin,23708,113,2.01 [1.38-2.93],0.0002645593294543
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,SCRG1,Scrapie-responsive protein 1,20739,100,2.93 [1.97-4.34],9.011482280335817e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,SCT,Secretin,20167,98,0.45 [0.29-0.71],0.0005934504588102
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,23626,110,2.27 [1.67-3.09],1.718252873027106e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,23626,110,1.47 [1.22-1.78],5.710430144599717e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,TSHB,Thyrotropin subunit beta,23781,115,0.73 [0.61-0.88],0.0007499495346734
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,VSIG2,V-set and immunoglobulin domain-containing protein 2,20634,99,2.23 [1.74-2.85],2.441122663100245e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Radiculopathy,WFDC2,WAP four-disulfide core domain protein 2,22586,113,2.16 [1.51-3.09],2.3529943668474164e-05
