Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,27116,83,2.40 [1.52-3.79],0.0001623156773278
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,AKAP12,A-kinase anchor protein 12,23250,72,2.28 [1.40-3.70],0.000902154599713
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,ASGR1,Asialoglycoprotein receptor 1,27046,81,3.23 [1.81-5.77],7.559323986898307e-05
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,CA6,Carbonic anhydrase 6,27152,83,0.60 [0.44-0.81],0.0008398424337975
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,CHGA,Chromogranin-A,23751,71,1.52 [1.26-1.84],1.5361212079171174e-05
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,FCER1A,High affinity immunoglobulin epsilon receptor subunit alpha,23712,72,2.90 [1.67-5.02],0.0001549356092673
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,GDF15,Growth/differentiation factor 15,27567,85,1.56 [1.23-1.99],0.0002675890509739
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,ITGAM,Integrin alpha-M,27239,84,0.32 [0.17-0.60],0.0003492076477692
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,LEG1,Protein LEG1 homolog,22428,71,0.53 [0.37-0.76],0.0005619670158403
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,MERTK,Tyrosine-protein kinase Mer,27520,84,3.34 [1.76-6.34],0.0002205479307533
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,PON1,Serum paraoxonase/arylesterase 1,23768,73,0.38 [0.23-0.62],0.0001087573753642
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,PRAP1,Proline-rich acidic protein 1,23751,71,2.57 [1.47-4.49],0.0008965857168303
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,SPINK1,Serine protease inhibitor Kazal-type 1,27239,84,1.86 [1.32-2.62],0.0003908373324005
Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,SUSD4,Sushi domain-containing protein 4,23622,73,1.82 [1.31-2.54],0.0003550463595907
