Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,24997,712,1.28 [1.15-1.43],7.78845750271983e-06
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,24831,546,1.26 [1.11-1.43],0.0003826678956431
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",24270,301,1.36 [1.16-1.61],0.0002210271374227
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",28135,165,1.51 [1.23-1.87],0.0001171728092587
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,22309,1996,1.16 [1.08-1.25],3.556361122704183e-05
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter IX Diseases of the circulatory system,"Hypertension, essential",23385,1325,1.20 [1.10-1.31],3.927225061895593e-05
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter IX Diseases of the circulatory system,Hypertension,23410,1350,1.19 [1.09-1.29],7.446145406760725e-05
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,24126,1978,1.13 [1.05-1.21],0.0006337456481452
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,27646,86,1.66 [1.26-2.18],0.0002687507798934
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,24097,4462,0.90 [0.86-0.95],3.4888040134048945e-05
APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,26692,631,0.81 [0.71-0.92],0.0009169482969318
