Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GFRA1,GDNF family receptor alpha-1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,25761,910,3.13 [2.56-3.84],5.0626880611238945e-28
GFRA1,GDNF family receptor alpha-1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,20475,505,9.13 [7.07-11.78],1.6014902280299705e-64
GFRA1,GDNF family receptor alpha-1,Chapter I Certain infectious and parasitic diseases,Other viral diseases,28387,101,3.22 [1.83-5.64],4.728740863401566e-05
GFRA1,GDNF family receptor alpha-1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",27540,397,3.65 [2.74-4.86],1.0948527507541533e-18
GFRA1,GDNF family receptor alpha-1,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,27291,148,5.93 [3.84-9.16],1.0470333527374745e-15
GFRA1,GDNF family receptor alpha-1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,27398,255,3.72 [2.61-5.30],4.3837268140579714e-13
GFRA1,GDNF family receptor alpha-1,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",13864,295,2.94 [2.06-4.20],3.0631976033877504e-09
GFRA1,GDNF family receptor alpha-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,26256,826,4.15 [3.37-5.10],2.143238621403104e-41
GFRA1,GDNF family receptor alpha-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,27507,198,3.17 [2.12-4.75],2.0430272529389933e-08
GFRA1,GDNF family receptor alpha-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,27388,357,4.28 [3.17-5.78],3.1011310001846617e-21
GFRA1,GDNF family receptor alpha-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,27388,357,4.28 [3.17-5.78],3.1011310001846617e-21
GFRA1,GDNF family receptor alpha-1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),26154,366,5.32 [3.94-7.17],6.9032135308973595e-28
GFRA1,GDNF family receptor alpha-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,28062,82,8.07 [4.73-13.76],1.6669095438554083e-14
GFRA1,GDNF family receptor alpha-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,28277,107,4.90 [2.94-8.17],1.1504637099733143e-09
GFRA1,GDNF family receptor alpha-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,25033,713,3.90 [3.12-4.87],3.313221293558293e-33
GFRA1,GDNF family receptor alpha-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,27210,448,2.60 [1.97-3.45],2.3179097088537868e-11
GFRA1,GDNF family receptor alpha-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,26913,334,6.64 [4.93-8.93],6.924056443171467e-36
GFRA1,GDNF family receptor alpha-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,26903,324,6.40 [4.73-8.65],1.7367095255302494e-33
GFRA1,GDNF family receptor alpha-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,26572,184,2.69 [1.67-4.32],4.5541887010624005e-05
GFRA1,GDNF family receptor alpha-1,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",26576,181,2.64 [1.63-4.27],7.521226158050874e-05
GFRA1,GDNF family receptor alpha-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,24866,546,2.90 [2.24-3.77],1.1632782128384534e-15
GFRA1,GDNF family receptor alpha-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,24820,500,3.01 [2.30-3.94],1.4576691000107297e-15
GFRA1,GDNF family receptor alpha-1,Chapter V Mental and behavioural disorders,Any mental disorder,24781,775,3.23 [2.60-4.01],3.302485924301753e-26
GFRA1,GDNF family receptor alpha-1,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",24307,301,2.46 [1.73-3.49],5.162118915303198e-07
GFRA1,GDNF family receptor alpha-1,Chapter V Mental and behavioural disorders,Smoking dependency,26507,69,4.46 [2.30-8.67],1.015486966536237e-05
GFRA1,GDNF family receptor alpha-1,Chapter V Mental and behavioural disorders,"Schizophrenia or delusion, excluding more controls",24080,74,4.75 [2.56-8.80],7.545879368694102e-07
GFRA1,GDNF family receptor alpha-1,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",24401,395,4.12 [3.10-5.48],1.399955393868917e-22
GFRA1,GDNF family receptor alpha-1,Chapter V Mental and behavioural disorders,Depression,26793,343,3.38 [2.50-4.57],2.2004320204213986e-15
GFRA1,GDNF family receptor alpha-1,Chapter V Mental and behavioural disorders,Depression or dysthymia,24247,300,3.55 [2.56-4.93],3.931504977765253e-14
GFRA1,GDNF family receptor alpha-1,Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",24151,145,3.26 [2.03-5.25],1.0360382612288631e-06
