Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ATOX1,Copper transport protein ATOX1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,26117,823,1.20 [1.10-1.31],3.816983149493701e-05
ATOX1,Copper transport protein ATOX1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,27357,199,1.35 [1.13-1.61],0.0009517738638117
ATOX1,Copper transport protein ATOX1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),26017,362,1.25 [1.10-1.43],0.0009086285164171
ATOX1,Copper transport protein ATOX1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",23304,1322,1.15 [1.07-1.24],0.0002347210902851
ATOX1,Copper transport protein ATOX1,Chapter IX Diseases of the circulatory system,Hypertension,23327,1345,1.15 [1.07-1.24],0.0001898689253393
ATOX1,Copper transport protein ATOX1,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,24032,1960,1.11 [1.05-1.18],0.0002574138010009
ATOX1,Copper transport protein ATOX1,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,20101,5213,1.08 [1.04-1.13],8.466498946047654e-05
ATOX1,Copper transport protein ATOX1,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,27501,765,1.18 [1.07-1.29],0.0004199676613572
ATOX1,Copper transport protein ATOX1,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,27343,607,1.20 [1.08-1.32],0.0005423304476894
ATOX1,Copper transport protein ATOX1,Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,27338,602,1.20 [1.08-1.32],0.0005397216342139
ATOX1,Copper transport protein ATOX1,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,26996,48,2.08 [1.42-3.04],0.0001743894318301
