Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CXCL5,C-X-C motif chemokine 5,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",24024,295,0.85 [0.77-0.93],0.0003579210248982
CXCL5,C-X-C motif chemokine 5,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",27789,225,0.82 [0.74-0.91],0.0001085314937511
CXCL5,C-X-C motif chemokine 5,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",27862,163,0.80 [0.71-0.90],0.0002619250215019
CXCL5,C-X-C motif chemokine 5,Chapter V Mental and behavioural disorders,Alcohol dependence,26252,97,0.75 [0.65-0.88],0.0003343851650996
CXCL5,C-X-C motif chemokine 5,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",26705,575,0.85 [0.80-0.90],3.4811786295815604e-07
CXCL5,C-X-C motif chemokine 5,Chapter IX Diseases of the circulatory system,Angina pectoris,26484,354,0.84 [0.77-0.91],1.656190736338662e-05
CXCL5,C-X-C motif chemokine 5,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,27633,266,0.83 [0.76-0.91],9.777523796628728e-05
CXCL5,C-X-C motif chemokine 5,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,26548,429,0.82 [0.76-0.88],1.405422899074671e-07
CXCL5,C-X-C motif chemokine 5,Chapter XI Diseases of the digestive system,Inguinal hernia,24656,396,0.84 [0.78-0.91],1.2918210767128918e-05
CXCL5,C-X-C motif chemokine 5,Chapter XI Diseases of the digestive system,Diseases of liver,27479,121,0.76 [0.66-0.87],6.176425590228584e-05
CXCL5,C-X-C motif chemokine 5,Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,27273,226,0.84 [0.76-0.93],0.0008308191230271
CXCL5,C-X-C motif chemokine 5,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,23873,4426,1.06 [1.04-1.09],3.487737489808065e-06
CXCL5,C-X-C motif chemokine 5,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,26842,50,0.66 [0.53-0.81],8.716151870889761e-05
