Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
MINK1,Misshapen-like kinase 1,Chapter XI Diseases of the digestive system,Diseases of liver,23900,109,0.65 [0.54-0.79],1.0150439519537769e-05
MINK1,Misshapen-like kinase 1,Chapter XI Diseases of the digestive system,Other diseases of liver,23853,62,0.66 [0.51-0.84],0.0009655613329215
