Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Migraine,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,25944,125,2.39 [1.52-3.76],0.0001490598821964
Chapter VI Diseases of the nervous system,Migraine,AGRN,Agrin,26249,128,2.10 [1.40-3.15],0.0003099342833415
Chapter VI Diseases of the nervous system,Migraine,ASGR1,Asialoglycoprotein receptor 1,25944,125,2.43 [1.50-3.95],0.0003085272227039
Chapter VI Diseases of the nervous system,Migraine,ASGR2,Asialoglycoprotein receptor 2,22817,111,3.01 [1.59-5.66],0.0006636850185127
Chapter VI Diseases of the nervous system,Migraine,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,25506,125,1.45 [1.17-1.82],0.0009204416356224
Chapter VI Diseases of the nervous system,Migraine,BSG,Basigin,26343,131,3.67 [1.74-7.76],0.0006642288954705
Chapter VI Diseases of the nervous system,Migraine,BST2,Bone marrow stromal antigen 2,26347,128,1.53 [1.23-1.90],0.0001084193028729
Chapter VI Diseases of the nervous system,Migraine,BTN2A1,Butyrophilin subfamily 2 member A1,26249,128,2.60 [1.49-4.53],0.0007692401459057
Chapter VI Diseases of the nervous system,Migraine,C4BPB,C4b-binding protein beta chain,26212,126,2.02 [1.41-2.90],0.0001467587158742
Chapter VI Diseases of the nervous system,Migraine,CALB1,Calbindin,26011,124,2.28 [1.62-3.22],2.3853443824007123e-06
Chapter VI Diseases of the nervous system,Migraine,CD80,T-lymphocyte activation antigen CD80,22801,110,2.16 [1.37-3.42],0.0009137588065613
Chapter VI Diseases of the nervous system,Migraine,CD83,CD83 antigen,26077,128,2.33 [1.53-3.54],7.305691181290231e-05
Chapter VI Diseases of the nervous system,Migraine,CDCP1,CUB domain-containing protein 1,25944,125,1.76 [1.32-2.34],0.000114797922825
Chapter VI Diseases of the nervous system,Migraine,CFHR2,Complement factor H-related protein 2,22668,112,1.92 [1.31-2.82],0.0008672772666563
Chapter VI Diseases of the nervous system,Migraine,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",22749,112,1.90 [1.32-2.72],0.0004916912571708
Chapter VI Diseases of the nervous system,Migraine,CNDP1,Beta-Ala-His dipeptidase,26217,130,0.57 [0.43-0.76],9.695136826477227e-05
