Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter XV Pregnancy, childbirth and the puerperium",Premature rupture of membranes,CD160,CD160 antigen,27307,148,1.81 [1.31-2.49],0.0002748741349133
"Chapter XV Pregnancy, childbirth and the puerperium",Premature rupture of membranes,CD48,CD48 antigen,27120,150,2.55 [1.53-4.25],0.0003447379384886
"Chapter XV Pregnancy, childbirth and the puerperium",Premature rupture of membranes,CD8A,T-cell surface glycoprotein CD8 alpha chain,27259,151,1.92 [1.45-2.53],4.299493424631204e-06
"Chapter XV Pregnancy, childbirth and the puerperium",Premature rupture of membranes,CPVL,Probable serine carboxypeptidase CPVL,27214,149,0.59 [0.44-0.79],0.0004380882754911
"Chapter XV Pregnancy, childbirth and the puerperium",Premature rupture of membranes,CRTAM,Cytotoxic and regulatory T-cell molecule,26834,147,2.09 [1.55-2.80],1.1089998307421378e-06
"Chapter XV Pregnancy, childbirth and the puerperium",Premature rupture of membranes,CXCL10,C-X-C motif chemokine 10,27167,150,1.37 [1.14-1.65],0.0008257401181563
"Chapter XV Pregnancy, childbirth and the puerperium",Premature rupture of membranes,ITGAM,Integrin alpha-M,27033,147,2.14 [1.37-3.36],0.0009037854047355
"Chapter XV Pregnancy, childbirth and the puerperium",Premature rupture of membranes,ITGB2,Integrin beta-2,26856,147,2.57 [1.55-4.28],0.0002764131328042
"Chapter XV Pregnancy, childbirth and the puerperium",Premature rupture of membranes,LY9,T-lymphocyte surface antigen Ly-9,26743,146,2.56 [1.50-4.37],0.0005860926969391
"Chapter XV Pregnancy, childbirth and the puerperium",Premature rupture of membranes,RASGRF1,Ras-specific guanine nucleotide-releasing factor 1,22721,120,1.78 [1.28-2.47],0.0005975564885778
"Chapter XV Pregnancy, childbirth and the puerperium",Premature rupture of membranes,SAP18,Histone deacetylase complex subunit SAP18,23143,124,1.41 [1.17-1.70],0.0002834043131242
"Chapter XV Pregnancy, childbirth and the puerperium",Premature rupture of membranes,SLAMF1,Signaling lymphocytic activation molecule,26486,145,1.70 [1.30-2.23],9.134276981601e-05
