Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,ACAN,Aggrecan core protein,23507,108,3.39 [1.85-6.23],8.09117833516185e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,ADGRG2,Adhesion G-protein coupled receptor G2,23702,110,3.47 [1.88-6.41],6.96435633077569e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,AOC3,Membrane primary amine oxidase,23777,113,2.77 [1.63-4.72],0.0001653789958557
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,CA12,Carbonic anhydrase 12,23614,110,2.07 [1.37-3.11],0.0005068289894505
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,CCN3,CCN family member 3,23948,112,2.25 [1.52-3.32],4.867113457459491e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,CD276,CD276 antigen,23701,109,2.41 [1.51-3.86],0.0002405175301083
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,CD34,Hematopoietic progenitor cell antigen CD34,23813,112,3.19 [1.63-6.25],0.0007248552211572
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,CDH17,Cadherin-17,23702,110,1.51 [1.21-1.88],0.0002489108196136
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,CHGA,Chromogranin-A,20646,97,1.35 [1.14-1.59],0.0003915028251973
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,CNTN2,Contactin-2,23893,113,1.91 [1.35-2.71],0.0002639026566062
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,CRLF1,Cytokine receptor-like factor 1,23813,110,3.05 [1.65-5.64],0.0003748374753347
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,CTSZ,Cathepsin Z,23697,112,2.40 [1.45-3.98],0.0007132556317536
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,DCN,Decorin,23249,111,5.78 [3.18-10.48],7.881172768187413e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2,23858,112,2.26 [1.40-3.65],0.0008874274942512
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,FGF21,Fibroblast growth factor 21,23855,113,0.77 [0.66-0.90],0.0006996471166508
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,GDF15,Growth/differentiation factor 15,23981,112,1.63 [1.22-2.18],0.0008922778305419
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,GFRA1,GDNF family receptor alpha-1,23855,113,3.39 [2.01-5.70],4.288691791052223e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,GUCA2A,Guanylin,23582,113,2.41 [1.53-3.82],0.0001674403543615
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,ITGAM,Integrin alpha-M,23696,113,2.41 [1.47-3.96],0.0004873722536995
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,L1CAM,Neural cell adhesion molecule L1,23782,112,2.82 [1.60-4.96],0.0003321316875222
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,LEPR,Leptin receptor,23702,110,2.12 [1.37-3.28],0.0007023263505827
