Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,CANT1,Soluble calcium-activated nucleotidase 1,21600,964,0.57 [0.43-0.76],0.0001057994164911
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,CCL17,C-C motif chemokine 17,21637,966,0.90 [0.84-0.96],0.0008521275640925
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,CD79B,B-cell antigen receptor complex-associated protein beta chain,21887,974,0.78 [0.68-0.89],0.0002577037491252
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,CETN3,Centrin-3,18776,834,0.86 [0.78-0.94],0.0006190156237161
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,DLK1,Protein delta homolog 1,21930,974,0.83 [0.75-0.93],0.0009203232981194
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,EDA2R,Tumor necrosis factor receptor superfamily member 27,21842,969,0.70 [0.59-0.83],4.195283448820068e-05
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,21689,969,0.70 [0.58-0.85],0.0002918379947669
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,FBP1,"Fructose-1,6-bisphosphatase 1",21666,967,0.85 [0.79-0.93],0.0001189815393633
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,FGFBP3,Fibroblast growth factor-binding protein 3,18835,837,0.69 [0.57-0.83],9.50704922063988e-05
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,HAVCR2,Hepatitis A virus cellular receptor 2,21660,960,0.74 [0.62-0.88],0.0005176164054491
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,IL1RN,Interleukin-1 receptor antagonist protein,21633,965,0.81 [0.73-0.91],0.0002507104348403
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,ITGB5,Integrin beta-5,21733,972,0.76 [0.65-0.89],0.0008670285882407
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,LGALS1,Galectin-1,21666,967,0.74 [0.62-0.89],0.0009256475190214
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,LGMN,Legumain,21772,967,0.72 [0.61-0.85],9.0752234940482e-05
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,LIPF,Gastric triacylglycerol lipase,18365,821,1.23 [1.10-1.37],0.0002510686904684
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,MSR1,Macrophage scavenger receptor types I and II,21847,972,0.79 [0.70-0.90],0.0003543610595756
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,MZB1,Marginal zone B- and B1-cell-specific protein,21745,967,0.82 [0.73-0.92],0.0007552890355471
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,NECTIN2,Nectin-2,21628,966,0.70 [0.57-0.86],0.0008113812292793
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,NPDC1,Neural proliferation differentiation and control protein 1,21666,967,0.66 [0.54-0.81],4.806667102497022e-05
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,PHOSPHO1,Phosphoethanolamine/phosphocholine phosphatase,21514,956,0.69 [0.57-0.83],0.000116317933586
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,PLAT,Tissue-type plasminogen activator,21859,974,0.80 [0.72-0.90],0.000188972564436
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,PLAUR,Urokinase plasminogen activator surface receptor,21531,964,0.66 [0.53-0.82],0.0001862589106698
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,SCARB2,Lysosome membrane protein 2,21107,929,0.69 [0.56-0.85],0.0004147776865188
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,21708,966,0.67 [0.54-0.82],7.841835964522256e-05
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,TNFRSF21,Tumor necrosis factor receptor superfamily member 21,21847,972,0.69 [0.56-0.86],0.0006984261193995
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,TPP1,Tripeptidyl-peptidase 1,21535,960,0.77 [0.67-0.89],0.0003238127867681
