Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,ADGRB3,Adhesion G protein-coupled receptor B3,26854,110,2.37 [1.48-3.81],0.0003299515232905
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,AMBP,Protein AMBP,27271,114,4.16 [1.95-8.88],0.0002255751816787
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,EFNA1,Ephrin-A1,27042,115,2.93 [1.75-4.88],4.014867632244201e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,EFNA4,Ephrin-A4,26854,110,2.23 [1.40-3.56],0.000758330932951
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,EPHB6,Ephrin type-B receptor 6,26843,110,2.79 [1.68-4.64],7.724453880414294e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,FABP2,"Fatty acid-binding protein, intestinal",27086,117,1.40 [1.16-1.69],0.0005734478120746
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,GFRA3,GDNF family receptor alpha-3,26812,110,2.60 [1.56-4.32],0.0002338472434931
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,GPR37,Prosaposin receptor GPR37,26575,110,1.60 [1.25-2.05],0.0002094258158711
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,IGFBP4,Insulin-like growth factor-binding protein 4,26715,114,1.77 [1.28-2.45],0.0006151552228215
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,IL4R,Interleukin-4 receptor subunit alpha,27035,114,2.04 [1.41-2.94],0.0001355689879722
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,ITGB1BP1,Integrin beta-1-binding protein 1,26438,111,0.53 [0.37-0.75],0.0003134887692202
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,KLRB1,Killer cell lectin-like receptor subfamily B member 1,27364,113,2.00 [1.33-3.00],0.0008456825141724
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,LAYN,Layilin,26843,110,2.23 [1.46-3.40],0.0001889254515945
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,LGALS4,Galectin-4,27078,114,1.63 [1.23-2.15],0.0006704668362549
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,23497,105,2.33 [1.44-3.77],0.000599578727748
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,NEFL,Neurofilament light polypeptide,26330,112,1.95 [1.41-2.69],5.3558221537704845e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,NPDC1,Neural proliferation differentiation and control protein 1,27086,117,2.14 [1.40-3.26],0.0004278707211422
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,PER3,Period circadian protein homolog 3,22940,103,0.73 [0.61-0.88],0.0005960205952916
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,27084,115,2.50 [1.48-4.24],0.0006587122607116
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,REG4,Regenerating islet-derived protein 4,27127,114,1.70 [1.24-2.31],0.0008937848886739
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,RNASE3,Eosinophil cationic protein,26961,117,1.24 [1.10-1.39],0.0003154742378694
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,RNASET2,Ribonuclease T2,27286,115,2.66 [1.69-4.19],2.4950457168070365e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,SCARB2,Lysosome membrane protein 2,26397,107,2.40 [1.54-3.75],0.0001141441327115
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,TARM1,"T-cell-interacting, activating receptor on myeloid cells protein 1",22955,104,1.36 [1.15-1.60],0.0002451054090505
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,26894,110,1.99 [1.34-2.95],0.0006520508487927
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,27364,113,1.92 [1.32-2.82],0.000754036339668
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,27084,115,2.43 [1.49-3.95],0.0003503775108134
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,26894,110,1.56 [1.22-2.00],0.0004218951176877
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,VMO1,Vitelline membrane outer layer protein 1 homolog,26959,113,1.57 [1.20-2.05],0.0009027996875747
Chapter XIV Diseases of the genitourinary system,Other disorders of breast,ZBTB17,Zinc finger and BTB domain-containing protein 17,26575,110,1.66 [1.26-2.19],0.0003118748634512
