Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACE2,Angiotensin-converting enzyme 2,18725,310,1.48 [1.24-1.77],1.819234833890473e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AMBP,Protein AMBP,19214,316,2.50 [1.52-4.10],0.0002901758713934
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,BRK1,Protein BRICK1,18636,313,1.67 [1.35-2.08],2.463650153111105e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CCN3,CCN family member 3,19276,318,2.00 [1.51-2.63],9.637643630573263e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CD276,CD276 antigen,19076,320,1.67 [1.25-2.22],0.0005144599743427
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CD59,CD59 glycoprotein,18368,310,2.07 [1.38-3.12],0.0004683058592673
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CELA2A,Chymotrypsin-like elastase family member 2A,16631,275,0.72 [0.59-0.87],0.0006262029115385
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CHGA,Chromogranin-A,16631,275,1.29 [1.16-1.45],4.44505331887156e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,COL6A3,Collagen alpha-3(VI) chain,19307,321,1.68 [1.27-2.22],0.0002932855069664
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,COL9A1,Collagen alpha-1(IX) chain,19038,321,2.62 [2.19-3.13],2.0154895220536424e-26
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,COMP,Cartilage oligomeric matrix protein,18855,309,1.73 [1.28-2.34],0.0003957711318118
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,DNER,Delta and Notch-like epidermal growth factor-related receptor,19043,317,0.50 [0.33-0.76],0.0009450560456393
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,DSCAM,Down syndrome cell adhesion molecule,16607,275,0.56 [0.40-0.78],0.00066777376594
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,EFNA1,Ephrin-A1,19033,317,1.91 [1.35-2.69],0.0002621123543496
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,LGALS3,Galectin-3,19108,316,1.81 [1.30-2.54],0.0005060071934159
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,LGALS4,Galectin-4,19076,320,1.41 [1.18-1.69],0.0001298064468813
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,MATN3,Matrilin-3,18921,314,1.86 [1.37-2.52],6.007824946409018e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,NELL1,Protein kinase C-binding protein NELL1,19138,315,0.60 [0.48-0.76],2.1395364104662345e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,NELL2,Protein kinase C-binding protein NELL2,19168,320,0.51 [0.35-0.73],0.0002206430091713
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,NRCAM,Neuronal cell adhesion molecule,19067,313,0.45 [0.31-0.66],3.710907492150497e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,RBFOX3,RNA binding protein fox-1 homolog 3,16607,275,1.67 [1.30-2.14],5.014182189603685e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,SCGN,Secretagogin,18703,314,1.47 [1.19-1.83],0.0004730222706243
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,SCRG1,Scrapie-responsive protein 1,16632,273,2.00 [1.39-2.87],0.0001835000512997
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,SEPTIN8,Septin-8,16567,274,1.77 [1.30-2.42],0.0002868222491121
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,WFIKKN1,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 1",18896,313,0.59 [0.46-0.76],4.497443178975664e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ZBTB17,Zinc finger and BTB domain-containing protein 17,18725,310,1.40 [1.15-1.71],0.0007150213901539
