Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified disorders of muscle,ACTA2,"Actin, aortic smooth muscle",18970,105,1.93 [1.51-2.47],1.305382512571045e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified disorders of muscle,ACVRL1,Serine/threonine-protein kinase receptor R3,19132,107,4.10 [2.40-6.98],2.2316625355340283e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified disorders of muscle,B2M,Beta-2-microglobulin,16867,89,1.91 [1.51-2.41],4.845165545570921e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified disorders of muscle,CD27,CD27 antigen,19424,110,2.28 [1.62-3.21],2.532561243048092e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified disorders of muscle,CD302,CD302 antigen,19259,109,3.09 [2.04-4.69],9.413578020601005e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified disorders of muscle,CFD,Complement factor D,16867,89,4.97 [2.48-9.95],6.222507527979624e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified disorders of muscle,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",16823,89,2.14 [1.54-2.98],5.922705860696424e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified disorders of muscle,CKAP4,Cytoskeleton-associated protein 4,19441,110,2.75 [1.88-4.02],1.6237386377614677e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified disorders of muscle,COL6A3,Collagen alpha-3(VI) chain,19581,108,2.53 [1.71-3.74],3.388024504109683e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified disorders of muscle,COLEC12,Collectin-12,19349,110,3.58 [2.10-6.10],2.758307531856696e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified disorders of muscle,CST3,Cystatin-C,19426,106,3.18 [1.96-5.15],2.502371859877829e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified disorders of muscle,EDA2R,Tumor necrosis factor receptor superfamily member 27,19499,110,2.63 [1.85-3.74],7.24861298375852e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified disorders of muscle,EFCAB14,EF-hand calcium-binding domain-containing protein 14,16764,89,2.09 [1.51-2.89],9.87326996476117e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified disorders of muscle,EFNA1,Ephrin-A1,19338,110,3.05 [1.90-4.90],4.244245561390102e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified disorders of muscle,EFNA4,Ephrin-A4,19132,107,2.94 [1.99-4.36],6.67598651663111e-08
