Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,APBB1IP,Amyloid beta A4 precursor protein-binding family B member 1-interacting protein,23057,64,2.03 [1.50-2.76],5.547378409411485e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,BAP18,Chromatin complexes subunit BAP18,20120,59,1.67 [1.37-2.03],3.0202800733119855e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,CD72,B-cell differentiation antigen CD72,19728,57,2.62 [1.80-3.82],4.419532957160857e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,CD80,T-lymphocyte activation antigen CD80,20153,57,4.37 [2.77-6.91],2.487728494965676e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,CD83,CD83 antigen,23111,63,3.11 [1.90-5.10],6.75782241034571e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,CLEC6A,C-type lectin domain family 6 member A,22647,60,2.35 [1.62-3.40],6.302923804075986e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,CSF1,Macrophage colony-stimulating factor 1,23265,62,5.14 [2.69-9.83],7.241339513667286e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,CSF1R,Macrophage colony-stimulating factor 1 receptor,20169,59,3.16 [1.97-5.08],1.7723748872851183e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,DDX58,Antiviral innate immune response receptor RIG-I,22647,60,1.70 [1.36-2.13],4.149403263709826e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,DEFB4A_DEFB4B,Beta-defensin 4A,22863,63,1.85 [1.61-2.14],2.796024087858e-17
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,DPY30,Protein dpy-30 homolog,23267,62,1.92 [1.50-2.46],2.537638274347606e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,GBP1,Guanylate-binding protein 1,20084,59,2.12 [1.65-2.72],4.7553600995368815e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,GCNT1,"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase",23057,64,3.41 [1.99-5.83],7.439284514941829e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,GPR15L,Protein GPR15L,20059,58,2.33 [1.74-3.13],1.6085672983234492e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,ICAM1,Intercellular adhesion molecule 1,23086,64,3.75 [2.16-6.51],2.7306787909763964e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,19557,56,3.00 [1.95-4.63],6.337624277887433e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,IL18BP,Interleukin-18-binding protein,23291,64,3.55 [2.10-5.98],2.041276734528587e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,IL19,Interleukin-19,22583,63,2.64 [2.24-3.11],7.727045331508906e-31
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,IL2RA,Interleukin-2 receptor subunit alpha,22983,63,2.55 [1.81-3.59],8.915399624899353e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,IL36G,Interleukin-36 gamma,19473,59,1.73 [1.44-2.09],7.885593049987171e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,IL6,Interleukin-6,23057,64,1.71 [1.49-1.96],2.279616194080697e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,LGALS9,Galectin-9,23156,62,4.45 [2.57-7.70],9.560904133549672e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,LMNB2,Lamin-B2,20120,59,3.77 [2.20-6.46],1.378912801843946e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,23275,62,3.82 [2.23-6.57],1.2016397384371137e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,LTA,Lymphotoxin-alpha,23111,63,2.27 [1.73-2.97],3.211715799350781e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,MAD1L1,Mitotic spindle assembly checkpoint protein MAD1,22881,63,1.80 [1.45-2.23],7.654644522141657e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,MRC1,Macrophage mannose receptor 1,20169,59,4.87 [2.54-9.33],1.8312952978677803e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,PDCD1,Programmed cell death protein 1,23310,62,2.53 [1.87-3.42],1.5867467208210032e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,PDCD1LG2,Programmed cell death 1 ligand 2,23057,64,3.01 [1.89-4.79],3.759168219148252e-06
